pk,homo_energy,lumo_energy,bandgap,label,path,potential,var,homo_align,lumo_align,homo_align_corr,lumo_align_corr,bandgap_corr,direct_band_gap_energy,direct_band_gap,band_gap_energy,band_gap_transition,vbm,cbm,effective_mass_hole,effective_mass_electron,cellopt_retrieved,spatial_overlap,spatial_overlap_corr,Unnamed: 0
8666,-3.66823890081677,-1.942512929014,1.725725,16251N3_ddec.cif,baa6bb0c-0c2d-427d-9915-9d1fc90c94dd,1.2955367220491854,0.0011913080396603,-4.963775622865955,-3.2380496510631858,-5.764100164414584,-2.71966755581534,3.026400075,1.71905042,False,1.71880212,"Z-(0.350,0.000,0.350)",-3.66250335,-1.94370123,5.464024796067084,26.717480713993,/home/beatriz/.aiida/repository/bmourino/repository/node/a1/4f/0621-88d9-4e32-8ac6-140ad01385f5/path,0.7781050801277161,0.7388429471319914,
8739,-3.22391430687739,-0.90703837920897,2.316874,16400N2_ddec.cif,39bff03e-daa7-442f-ac93-83217f00c9f7,2.0628457667103706,3.61562365414712e-06,-5.286760073587761,-2.9698841459193406,-6.089184014066081,-2.444779141457538,3.739916918,2.31680426,True,2.31680426,\Gamma-\Gamma,-3.2240872,-0.90728294,0.7823897487432805,1.4476829245121712,/home/beatriz/.aiida/repository/bmourino/repository/node/87/ec/52b0-2569-437e-886f-1aab2ac18459/path,0.6963027119636536,0.6484096111029386,
8764,-0.63983196501862,0.4129765180634,1.052808,19490N2_ddec.cif,e34f63cb-96dd-417d-911b-702c22e93bab,3.0567370760374075,0.0019234678561266,-3.696569041056028,-2.6437605579740078,-4.4886567398228925,-2.110479635162416,2.214189256,1.06740951,False,1.01811342,U-R,-0.59884889,0.41926453,0.4766136526547388,10.67349182257594,/home/beatriz/.aiida/repository/bmourino/repository/node/ec/41/13c9-93fa-43ea-8356-31c799bfb780/path,0.4741006195545196,0.4027629759237169,
13344,-1.6990960803994,-0.75146128713632,0.947634,ATEBPY-AB-1Cells.cif,7ab83677-4a0b-46f5-a31f-e658519dc453,3.4705015152762964,9.344628486854174e-09,-5.169597595675697,-4.221962802412616,-5.971259980047589,-3.7282474098690996,2.0872442380000003,0.94917594,True,0.94917594,"Y2-(-0.488,0.512,0.000)",-1.70078746,-0.75161152,0.2695603466711462,0.4369600805040247,/home/beatriz/.aiida/repository/bmourino/repository/node/98/74/12cc-227c-47fa-9145-a03281d1172d/path,0.809127688407898,0.7731387508118153,
13278,-2.33366998678925,-1.9555044672385704,0.378165,ATEPPy-AA-p2m.cif,f6a6b384-4f85-4441-ad1b-6fe2a9e7107d,2.263078326677889,0.0007233728449358,-4.596748313467138,-4.218582793916459,-5.394687177504674,-3.7247826645599447,1.399895155,0.8289386200000002,False,0.1792248400000002,\Gamma-Z,-2.33365927,-2.15443443,0.0285576351333724,0.2262928763089508,/home/beatriz/.aiida/repository/bmourino/repository/node/8b/c7/c1bc-bd0b-4562-9b5c-5b8b927b4107/path,0.6995639204978943,0.6520149097496271,
13295,-2.3981985541498703,-1.66667533117484,0.731523,ATEPPY-AAsl-p21m.cif,4cf514c5-f10f-4886-ba94-832e7218a189,2.4348779981791853,4.548396343930528e-09,-4.833076552329056,-4.101553329354025,-5.632551549919195,-3.6048192713209306,1.826398261,0.7309709499999999,True,0.7309709499999999,\Gamma-\Gamma,-2.39804299,-1.66707204,0.2376443255666022,0.8396088233627317,/home/beatriz/.aiida/repository/bmourino/repository/node/64/cc/809c-f363-4cbd-9b8a-313b2191abab/path,0.7647656202316284,0.7240960408222675,
13286,-2.08548189147399,-1.30954231825323,0.775939,ATENPY-AAsl-p21m.cif,35d480ff-f7c6-4a61-bf52-a908d91be706,2.281356324169148,1.732819152016865e-09,-4.3668382156431385,-3.590898642422378,-5.163282664044819,-3.081362471387907,1.8800083730000001,0.77646529,True,0.77646529,"(0.000,0.000,0.100)-(0.000,0.000,0.100)",-2.08642261,-1.30995732,4.472497704222097,1.9121834549151917,/home/beatriz/.aiida/repository/bmourino/repository/node/fb/0d/6002-e245-468f-b4d8-b5e845bb62d2/path,0.7561390995979309,0.7145593359965086,
97379,-2.51567097997484,-1.7106652787982402,0.805005,17070N2_ddec.cif,e54a8daf-16d8-4160-8ff5-48ab587b5ce7,2.012077358813111,0.0004715697432828,-4.527748338787951,-3.722742637611351,-5.325238702990073,-3.216511795536268,1.915091035,0.8050288499999998,False,0.80501434,Y-\Gamma,-2.51533978,-1.71032544,1160.5580661911451,0.8265106558465742,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/6b/5e/6fd4-c5aa-4b7d-ad1f-3438f5c46cc4/path,0.5986355543136597,0.5404375916492938,2.0
97379,-2.51567097997484,-1.7106652787982402,0.805005,17070N2_ddec.cif,e54a8daf-16d8-4160-8ff5-48ab587b5ce7,2.012077358813111,0.0004715697432828,-4.527748338787951,-3.722742637611351,-5.325238702990073,-3.216511795536268,1.915091035,0.8050288499999998,False,0.80501434,Y-\Gamma,-2.51533978,-1.71032544,1160.5580661911451,0.8265106558465742,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/6b/5e/6fd4-c5aa-4b7d-ad1f-3438f5c46cc4/path,0.5986355543136597,0.5404375916492938,3.0
97421,-2.04530045125463,-0.51069074707447,1.534609,17140N2_ddec.cif,7f3b5fa0-cba7-4929-9fa1-a00aff1a1fd9,2.214151223446296,9.722031013309666e-05,-4.259451674700926,-2.724841970520766,-5.055198110586482,-2.1935937587217214,2.795723063,1.54315718,False,1.51716393,Z-T,-2.04182476,-0.52466083,9.198119766959618,0.7968773978035487,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/17/4c/15fa-f084-4ceb-9b91-be27e17692da/path,0.6192883849143982,0.5632695024067164,6.0
97637,-1.43402848217045,0.11052970948411,1.544557,17230N2_ddec.cif,7ee48b47-5a78-430f-aaab-0c1fb1b8e80c,2.767056616238519,5.356503563962654e-06,-4.201085098408969,-2.656526906754409,-4.996452151548628,-2.123566036306742,2.807730299,1.50185648,False,1.46184634,Z-Y,-1.38725054,0.0745958,1.0079087298481382,1.5853016521289816,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/56/2a/e23e-63d1-466c-9e9a-5ad81ada1b7b/path,0.5905717015266418,0.5315229217547178,10.0
97576,-2.3302446158831303,-0.84970641054188,1.480537,18031N2_ddec.cif,98b710ab-829e-4801-9f3f-b1f405d95c87,3.012946880239259,1.927837485663667e-07,-5.343191496122389,-3.862653290781139,-6.145982240847185,-3.359930008781022,2.7304581590000003,1.47844701,False,1.47844542,X-Y,-2.33013697,-0.85169155,144.0563348957567,10.928625048380688,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/43/a4/6dfe-a692-4c1d-b519-cc00adb34412/path,0.5000246167182922,0.4314222140282392,11.0
97692,-1.41888071268912,0.14128920279972,1.560169,17060N2_ddec.cif,17c682fb-0007-404f-9013-5e5c174a4c10,2.957304608432222,0.0013334390751241,-4.376185321121342,-2.816015405632502,-5.172690525708632,-2.287052911851709,2.826573983,1.54152273,False,1.51276701,Z-\Gamma,-1.37130072,0.14146629,0.4706423021412295,0.3226695322322839,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/11/04/bc7b-9ee2-4864-a3cb-e9cf8ddefcf3/path,0.5565837621688843,0.4939489149153232,12.0
97606,-1.61842761594991,-0.62429942635543,0.994128,17180N2_ddec.cif,38d69148-b6a5-4726-90c3-1f14758d8a66,2.136997836814964,9.066727361454716e-08,-3.7554254527648734,-2.761297263170394,-4.547895718207845,-2.2309629855580755,2.143362496,0.9947966,True,0.9947966,\Gamma-\Gamma,-1.61909437,-0.62429777,0.2655467560153763,0.4291539238014771,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/1b/92/f725-6839-49af-8924-1cf8d64bbf97/path,0.5535619258880615,0.4906082446885108,13.0
97442,-2.14679461570079,-0.74369216060783,1.403102,17020N2_ddec.cif,6fff609a-1f85-4165-91cb-336e64e426af,2.6527909126895555,0.0028008838280986,-4.799585528390345,-3.3964830732973854,-5.598842834324882,-2.882072903944951,2.636994114,1.4049324099999998,True,1.4049324099999998,\Gamma-\Gamma,-2.14801253,-0.74308012,0.1100784443658867,0.2146458608228461,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/b5/6b/84c5-236e-476a-9d90-8b6da872780d/path,0.6635617613792419,0.6122141628223657,15.0
97590,-2.27723027989537,-0.83344814386736,1.443781,17030N2_ddec.cif,2c197072-9b05-4801-89d6-a5176e01a8cc,1.7328319666159262,6.931886040394057e-07,-4.010062246511296,-2.5662801104832864,-4.80418765111362,-2.0310567528531025,2.686093667,1.4439145,True,1.4439145,\Gamma-\Gamma,-2.27753213,-0.83361763,0.4643348048829677,0.3496473173674849,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/7c/0e/e75e-fe04-4c33-a843-67f29d9a9808/path,0.63848477602005,0.5844913047379255,17.0
126791,-2.54146139971906,-0.45149234854997,2.089968,19403N3_ddec.cif,bdf04d6d-9233-4426-a0db-0e58fdad876f,2.631259641273408,0.0140444408415202,-5.172721040992467,-3.082751989823378,-5.974403727758919,-2.56047658220825,3.466041376,2.08998978,True,2.08998978,X-X,-2.54157546,-0.45158568,8.365440944284854,0.4410601294461049,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/93/53/be27-bb72-41f3-954c-1c1dcfad4409/path,0.7826740741729736,0.7438940157389641,18.0
126926,-1.30079657461463,0.96046524000557,2.261261,19370N2_ddec.cif,f2c42b92-4321-4d72-ae13-8860f84c090c,3.439490598712222,7.038942979797136e-07,-4.740287173326852,-2.4790253587066524,-5.539159039953477,-1.9416145244494285,3.672792027,2.30031101,False,2.22844117,T2-V2,-1.27263133,0.95580984,2.7405036451661613,1.727399442639249,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/92/a2/63b7-a36a-4acb-ac4a-d1557355500b/path,0.379248559474945,0.2979030749851464,19.0
127002,-0.8434064274454001,0.11663431473577,0.96004,19431N2_ddec.cif,c62ca077-2abe-4426-9cca-54930eb21ffc,2.888573653706185,0.0374948899680462,-3.731980081151585,-2.7719393389704154,-4.524297951679071,-2.241871858198404,2.10221828,1.09905656,False,0.95886334,\Gamma-A,-0.84389351,0.11496983,0.0413238786466962,0.3694710481631199,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/9a/db/42f3-b9be-4684-90ea-f4ab32bfe924/path,0.7358094453811646,0.6920846999633312,20.0
126963,-4.06425537022544,-1.7753348012056802,2.288919,19401N3_ddec.cif,b0b01868-bbc6-479a-a9a5-b7b4ddb110d9,1.3416076362153704,0.0017502741643742,-5.405863006440811,-3.1169424374210504,-6.209061115982676,-2.595524184327196,3.706175233,2.2888097,True,2.2888097,\Gamma-\Gamma,-4.06421051,-1.77540081,2.767277264999946,1.2338256450926417,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/ac/c5/1464-3ff9-4f2a-9199-71ebe107dabc/path,0.7533657550811768,0.7114933758997917,21.0
127043,-1.26113024617834,-0.4959182227853499,0.765212,19380N2_ddec.cif,5315f430-7afe-47c1-9727-0b2a6c7edf9f,2.696196117583334,3.943636365570148e-08,-3.957326363761674,-3.192114340368684,-4.751108985126124,-2.672580646881727,1.867060884,0.76503828,False,0.7406745599999999,\Gamma-V2,-1.26128304,-0.52060848,0.4031020469702477,0.4235964232193904,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/c0/4a/6892-a955-4b42-b069-cb5c91b803c8/path,0.6764153242111206,0.6264239050686359,22.0
155460,-3.05863961642912,-1.72068261111211,1.337956,20010N2_ddec.cif,835dd492-fd89-46c2-905c-93a825942645,1.612562622183889,2.155519968180114e-05,-4.671202238613009,-3.333245233295999,-5.469625053163994,-2.81724969129473,2.558362892,1.3371113199999998,True,1.3371113199999998,\Gamma-\Gamma,-3.0593185,-1.72220718,4.56783725031262,0.9286254096492764,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/d2/06/ed5f-7474-4944-ab12-a3e49857494e/path,0.3867538273334503,0.3062002236554026,23.0
90694,-2.58689382360345,-0.9913058232902,1.595587,15031N2_ddec.cif,cef400ff-b813-4622-bf2a-4339ae426932,1.902345880601222,1.88242177864212e-05,-4.489239704204672,-2.893651703891422,-5.286479762282002,-2.36663555210798,2.8693235090000004,1.58497844,False,1.57848296,\Gamma-X,-2.58682177,-1.00833881,1.125832009200887,1.4693541096783136,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/9b/41/1a80-09a9-4024-957f-0a6f3d78f032/path,0.6038448214530945,0.5461964885646104,24.0
90710,-3.07920898504721,-1.8635941575202104,1.215614,14080N2_ddec.cif,cd91bca5-64c1-4194-be2f-143d85f95f85,1.666296064742555,1.9379946905414313e-09,-4.745505049789765,-3.529890222262765,-5.544410832613398,-3.0188245701348926,2.4106960980000003,1.31629486,False,1.2156187500000002,\Gamma-Y,-3.07955797,-1.86393922,0.0972387770165222,0.2237546162026239,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/40/e1/6bbe-1a99-42e9-a2bb-04dc2c13e623/path,0.3963873088359833,0.3168501337912679,25.0
90580,-1.5461269288069102,0.20158993509771,1.747716,15040N2_ddec.cif,249c5787-c7b0-431b-bd0a-a5e7bcafd6a2,2.915439367155926,0.0022228149039402,-4.461566295962836,-2.713849432058216,-5.258626476886595,-2.182325637319916,3.052943212,1.74256312,False,1.73955196,T-Z,-1.54319493,0.19635703,35.196542835321445,15.12621709575583,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/52/f2/5fcc-21aa-4acf-ba4a-612696b0857c/path,0.6063740849494934,0.5489926146525145,26.0
90628,-1.84634294689618,-0.61435093888103,1.231991,13150N2_ddec.cif,be7a5e0d-e5b7-4989-a430-c6397c839d3a,2.320690905338445,0.0001091155001165,-4.167033852234624,-2.935041844219475,-4.962179572274149,-2.409063343254057,2.4304631370000003,1.2358758,True,1.2358758,\Gamma-\Gamma,-1.84937486,-0.61349906,0.1194395275970867,0.2062197025397522,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/af/e9/a309-c95c-4813-97b4-193b65c256ab/path,0.5984082221984863,0.5401862737226486,27.0
90740,-2.10507545932394,-0.98716125510851,1.117914,14091N2_ddec.cif,5da85ee8-9877-4d4f-82d7-e2c3ddf4175e,1.937914202583,1.911484385812435e-07,-4.04298966190694,-2.92507545769151,-4.837329094709335,-2.3988470994158364,2.292772198,1.1198777399999995,False,1.1139450199999998,"\Gamma-(-0.275,-0.275,0.275)",-2.10566037,-0.99171535,0.3459770609721269,0.1488524769327701,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/ec/d3/67ee-7696-4c27-a179-7ab1f74b95c0/path,0.5826320648193359,0.522745573978424,30.0
90772,-1.32875411017521,0.5017444554252399,1.830498,13141N2_ddec.cif,18785e24-d7bd-4f02-a92b-f1c79d9116d1,3.099075997222223,0.000721391099101,-4.427830107397433,-2.597331541796983,-5.224671003095517,-2.062886643549833,3.152861086,1.83222588,True,1.83222588,\Gamma-\Gamma,-1.33027141,0.50195447,0.2211855657168578,0.5852205590984444,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/db/e0/ba24-e717-49aa-9de7-d3d9aeea8de3/path,0.6803166270256042,0.6307368343430757,31.0
90817,-2.337595231095,-1.44927448480217,0.88832,14040N2_ddec.cif,e90b8b7a-aa83-4cf4-8afb-a75fa01ecefd,1.6359503157095927,7.171082120925708e-06,-3.973545546804592,-3.085224800511763,-4.767433592858821,-2.5630113862605928,2.01565224,0.8833162100000003,True,0.8833162100000003,Z-Z,-2.33624766,-1.45293145,8.52647008063595,3.809982116140719,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/74/e0/b22b-5cac-41d5-90ee-c66949bb5835/path,0.7588486075401306,0.7175547241216897,32.0
90756,-2.32109097337352,-1.3937161551219002,0.927374,14090N2_ddec.cif,c91cee50-71ed-45b6-9697-a5c1a82047a9,2.007451420983111,1.9264764202107925e-07,-4.328542394356632,-3.401167576105012,-5.124737919919951,-2.8868748472379644,2.062790418,0.9297097,True,0.9297097,T-T,-2.32272329,-1.39301359,0.1061826650255319,0.1395690648682191,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/db/39/2710-4f22-43a4-ba47-aaefba618ee8/path,0.5437256097793579,0.4797340988671779,34.0
90801,-1.50271930512211,-0.20875388011244,1.293965,13080N2_ddec.cif,2379ad5e-154b-4b30-8e17-fa3950190360,3.261326483333704,1.0405040676053084e-06,-4.764045788455814,-3.470080363446144,-5.563072086080776,-2.957515278157739,2.505265755,1.31115336,False,1.27302855,"\Gamma-(0.000,0.000,0.475)",-1.4928701,-0.21984155,0.1714643650859003,2.393078786937032,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/4c/c9/5d02-c77e-4855-b306-fdb215e6e1ed/path,0.6935272812843323,0.6453413447326422,35.0
135064,-1.77347054826019,-0.12313675064081,1.650333,20153N2_ddec.cif,2e06e00a-9fac-439c-82d1-75b5d3e61a12,2.274504090769111,0.0004314883564886,-4.047974639029301,-2.3976408414099213,-4.842346474182992,-1.858189697304068,2.9354019310000004,1.6504583,True,1.6504583,\Gamma-\Gamma,-1.77383946,-0.12338116,1.1117065410582545,0.8564821809595151,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/8e/47/e760-8a3d-45ec-bdf0-8ff7bd11afc1/path,0.6314225196838379,0.5766839097356796,36.0
135386,-1.26159583321523,-0.2679435709892599,0.993652,20150N2_ddec.cif,d8478fa4-f022-41a1-8457-0da6a2ada881,2.2527369872282965,9.773989382281936e-05,-3.5143328204435265,-2.5206805582175567,-4.305235983776409,-1.9843140198120703,2.142787964,1.20812051,False,0.9915902,\Gamma-X,-1.26053035,-0.26894015,0.0987763135615073,0.3027169078888089,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/ab/94/b8b6-00ef-4321-95b0-add3a8951a69/path,0.5019489526748657,0.4335495866715908,37.0
135948,-1.364433968658,-0.4485336531366999,0.9159,20152N2_ddec.cif,f875b599-2097-444f-b697-e5702ba2cab4,2.3965310900106296,5.8560515576324365e-05,-3.7609650586686296,-2.8450647431473297,-4.553471331549975,-2.316830516258033,2.0489413,0.97990545,False,0.91707251,\Gamma-Y,-1.36631225,-0.44923974,0.269537022329621,0.2662363905640637,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/8f/63/b032-8ddf-4ef6-bf8b-74a4eb406777/path,0.366062194108963,0.2833254162093996,38.0
135057,-1.0032216949123,0.57232266101154,1.575544,20141N2_ddec.cif,9b21854b-30b7-4b8e-b4aa-0fd17d0fea1d,3.062673192337778,0.0035116591773399,-4.065894887250078,-2.490350531326238,-4.860383204017204,-1.9532236191465868,2.845131608,1.57553131,True,1.57553131,\Gamma-\Gamma,-1.00336451,0.5721668,0.2207226027936462,0.1916033627216563,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/a7/46/5b1d-70d5-4ace-b1f6-e19a9262d4d1/path,0.4859655499458313,0.4158797751206159,40.0
135772,-1.7038137206440302,-0.30365390623893,1.400159,20169N2_ddec.cif,94b1fc36-6af5-4cd4-855e-2166fca27e62,2.421558522283481,0.0006942386375966,-4.125372242927512,-2.725212428522412,-4.920247162506541,-2.1939735041054687,2.633441913,1.72847058,False,1.4007453,\Gamma-X,-1.70316132,-0.30241602,0.0879205463447748,0.1800949257654495,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/f5/c0/ca42-ecdd-45bd-be4f-c4d9d20c61f8/path,0.4847443103790283,0.4145296825671195,41.0
135780,-1.20562851620799,0.14129682199144,1.346925,20168N2_ddec.cif,be107f0c-fd69-4a13-87fd-4f926837a716,2.6750881345960744,1.0190660678477802e-05,-3.880716650804065,-2.5337913126046345,-4.674001309034291,-1.9977534608116327,2.569188475,1.3472859499999998,True,1.3472859499999998,\Gamma-\Gamma,-1.20611564,0.14117031,1.9260727009902616,1.20481233523258,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/ea/30/a122-89e2-402b-970b-f448cdee486d/path,0.4268465042114258,0.3505230788707733,42.0
135938,-2.05532023259441,0.18722966350344,2.242549,20160N2_ddec.cif,95482e26-3078-4823-9825-5b6101a16121,1.932716825374,0.0,-3.98803705796841,-1.74548716187056,-4.782019298845205,-1.1896865250186548,3.650206643,2.24235173,False,2.24229907,"(0.000,-0.050,0.050)-(0.050,0.000,0.000)",-2.05545186,0.18684721,1342.7418364428268,7.204035432197969,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/44/cd/4718-e901-4384-b573-9d1a44d88ddc/path,0.7313857674598694,0.6871942797845602,43.0
136267,-0.84564347655719,0.73076538551288,1.576408,20140N2_ddec.cif,7c898953-2362-430a-9ba1-725e9d69e63c,3.017713914212222,0.0021577468337773,-3.863357390769412,-2.286948528699342,-4.656529213809413,-1.7447223283138342,2.846174456,1.6122315500000002,False,1.57435979,Y-U,-0.8443019,0.73005789,17.856520776125947,2.7279019599012697,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/0a/e2/efa8-9e2f-4d9b-944d-cacf86bbc5e1/path,0.3863451778888702,0.3057484576079249,47.0
136002,-0.7173093487073801,0.41294549706854,1.130254,20142N2_ddec.cif,70f1c8ab-b983-4f48-9718-614c9d2f77ed,2.946903807036667,0.0025736697471176,-3.664213155744047,-2.533958309968127,-4.456090541256383,-1.997924644799028,2.307666578,1.12922643,False,1.12922584,\Gamma-Y,-0.71642579,0.41280005,0.4543103966751206,27666.424497387445,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/fa/46/ff72-ddcf-478c-8043-a981e18e51de/path,0.2799045145511627,0.1880772398814559,48.0
136272,-2.7808362671262,-0.21940251688311,2.561432,20166N2_ddec.cif,77ec8b13-5eee-4646-bf47-e10699a84119,2.2398670033308887,0.0004794711121828,-5.020703270457089,-2.459269520213999,-5.82139784171506,-1.921363407085764,4.035098424,2.56130667,False,2.5613066200000003,X-Z,-2.78043267,-0.21912605,2904.5335878263363,1604.6867802451932,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/70/8b/8c34-e50c-4d4f-88b9-7ad06f356a07/path,0.5147958993911743,0.447752014735937,49.0
92260,-3.64714544065394,-2.81180175073224,0.835343,15100N2_ddec.cif,c4e9d75d-902a-46d1-93cb-f77a47dfad7b,1.9286159667617409,1.5438951412962622e-10,-5.575761407415681,-4.7404177174939806,-6.380063856563883,-4.259699989671554,1.951709001,0.83455317,True,0.83455317,\Gamma-\Gamma,-3.64707229,-2.81251912,0.4536800348864512,0.4367960815358661,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/3e/01/6be2-15c0-472c-9edb-795e291f20f6/path,0.2886064052581787,0.1976972670769691,50.0
92234,-2.6527848657120003,-1.36503588480388,1.287748,15071N2_ddec.cif,7d0787ec-27ef-46f7-ad16-f42a9af6104c,1.8131721104190373,4.457439183702857e-05,-4.465956976131038,-3.178207995222917,-5.263045696475889,-2.658325669663155,2.497761836,1.3283217099999998,False,1.2849898,"(0.125,0.000,0.125)-U",-2.65057015,-1.36558035,3.371253502157255,1.0756165422678232,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/02/ca/02a9-b1d9-4b7a-b5d3-d1424f3a5a1e/path,0.6679553389549255,0.6170713067680597,51.0
86589,-2.65276255236482,-1.36505955872101,1.287702,15071N2_ddec.cif,22ac6441-1e69-4b8d-baf0-1c46d48c3305,1.813176141737408,4.452922071549906e-05,-4.465938694102228,-3.1782357004584174,-5.263027295613892,-2.65835406946891,2.497706314,1.3283217099999998,False,1.2849898,"(0.125,0.000,0.125)-U",-2.65057015,-1.36558035,3.371253502157255,1.0756165422678232,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/02/ca/02a9-b1d9-4b7a-b5d3-d1424f3a5a1e/path,0.6679553389549255,0.6170713067680597,52.0
92218,-2.88058182707262,-2.03265150454347,0.84793,15101N2_ddec.cif,749f9c0b-eb44-4ba1-a06a-52110e5c8705,3.27978992147,0.0,-6.16037174854262,-5.31244142601347,-6.968474164908147,-4.846064332563627,1.96690151,0.84677625,True,0.84677625,\Gamma-\Gamma,-2.8836072,-2.03683095,0.5184493713872766,0.2099500474474084,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/4c/be/9a69-4d12-438b-bed6-7d4cac4e1b84/path,0.3116691410541534,0.2231933521267771,53.0
92390,-2.9941782612240297,-1.66059793732218,1.33358,15120N2_ddec.cif,e7bfe209-4b4f-4abe-84d4-8ee3aedbaf35,1.2660012680086667,1.1699271721484418e-07,-4.260179529232697,-2.926599205330847,-5.055930696172709,-2.400409047408491,2.55308106,1.3589130500000002,False,1.3329398200000002,T2-\Gamma,-2.99411137,-1.66117155,0.9097427424270166,0.2967098390208345,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/11/4e/a08f-b1ed-4156-abd3-6e59be09d284/path,0.6366603374481201,0.5824743696522713,54.0
92350,-2.16906360830042,-0.66434372112383,1.504719,15111N2_ddec.cif,2c5d9380-06a7-45e0-bdac-29fa3e139cc5,2.026681817439371,4.002345009754231e-05,-4.195745425739791,-2.691025538563201,-4.991077771007099,-2.15892954881498,2.759645833,1.50380125,False,1.50365461,\Gamma-Z,-2.16908375,-0.66542914,0.3697077278584404,99.56923633040478,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/21/25/f881-3626-46cc-8d4a-7ef4d058623b/path,0.6774845719337463,0.6276059691184759,55.0
92195,-1.0855271971256302,0.9171193861965,2.002645,15160N2_ddec.cif,a3922b11-5a72-4ade-97e2-e1ea96462efd,3.2946856428485183,0.0013805008587692,-4.380212839974148,-2.3775662566520186,-5.17674422343398,-1.8376118427062849,3.360642515,1.92341849,False,1.91365273,Z-T2,-1.08169459,0.83195814,24.94819753348308,0.9969029103146366,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/3a/a7/1f76-c1c6-49cb-8d97-4c805eaf5d7d/path,0.6397870182991028,0.5859309465998411,56.0
92281,-2.19647528319706,-0.41175962430012,1.784715,15140N2_ddec.cif,4c0d61d3-0dd3-4a63-a315-ecc171a7578a,1.61551757854937,1.3059782591626766e-05,-3.81199286174643,-2.02727720284949,-4.604830815347781,-1.4785410423249266,3.097601005,1.78201577,False,1.78201302,\Gamma-T,-2.19626733,-0.41425431,1.7353674861217705,21846.364193445726,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/a7/91/f630-e7a4-430c-beb3-ef553e3187a4/path,0.2358962446451187,0.1394256574176251,57.0
92304,-1.0798217830973,-0.34174088507726,0.738081,15190N2_ddec.cif,64bc42f0-7e7b-4fca-b9fd-63c1f8540ea2,4.64879540516,1.2527490207162982e-05,-5.7286171882573,-4.9905362902372605,-6.533913199980972,-4.516089035033508,1.834313767,0.6821597500000001,False,0.67449392,\Gamma-Z,-1.0959339,-0.42143998,0.6703835879401849,1.8739822057628104,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/cf/04/2bac-863c-4aa6-a02b-7cad98c94c4e/path,0.6588422060012817,0.6069966471564769,59.0
92366,-2.34975927067598,-0.76260381079884,1.587155,15130N2_ddec.cif,9355d3b5-c204-47e1-b8d8-830f4164798c,1.9781749791478889,2.66913061200186e-07,-4.327934249823869,-2.740778789946729,-5.124125822447724,-2.2099301142106933,2.8591460850000003,1.57715353,True,1.57715353,Y-Y,-2.35474954,-0.77759601,0.3940316496179084,0.1560361451667902,/home/beatriz/aiida1/.aiida/repository/Beatriz/repository/node/ab/5a/8d86-6b60-451a-8459-811cee0bd2d1/path,0.6225839853286743,0.5669128216207027,60.0
