MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
RSM0700,0.000146868,4.94E-06,29.73036437,5.423987364,0.46098582,0.388020061,0.334738271,25.6735681,40.04284886,0.003171809,7.92E-05,0.062008021
RSM0706,6.02E-05,4.49E-06,13.40757238,3.193492607,0.4262679,0.166299858,0.334864267,10.99918458,9.88251463,0.084184781,0.008518559,0.727147214
RSM0716,0.00259299,3.53E-06,734.5580737,2.925685764,0.297034876,1.598289046,0.057896048,611.4258844,80.14890282,2.31E-05,2.89E-07,5.94E-05
RSM0718,0.000297387,2.50E-06,118.9548,3.033636269,0.215541947,0.674955855,0.130375618,114.6611802,343.6403809,0.000586892,1.71E-06,0.004098798
RSM0724,0.000187378,8.11E-07,231.0456227,1.84317026,0.077740704,0.365207434,0.043217164,187.1633324,124.8257024,0.013074027,0.000104738,0.062795563
RSM0728,6.95E-05,3.89E-06,17.86632391,4.040573148,0.368452537,0.200464696,0.273171795,16.25322185,34.37023657,0.003141824,9.14E-05,0.115640598
RSM0740,0.000694678,1.35E-05,51.45762963,4.477552295,0.907624649,0.930268808,0.461444471,44.65051084,125.9449036,0.062731638,0.000498088,0.224017765
RSM0748,5.60E-05,3.45E-06,16.23188406,1.922950363,0.279387011,0.138237965,0.203663576,15.03319833,15.13561415,1.235122955,0.081603755,0.922578717
RSM0752,4.28E-05,4.13E-06,10.36319613,2.658104496,0.399126686,0.124313935,0.320264329,8.597034378,8.577804727,0.288959568,0.03368689,0.884208171
RSM0753,7.66E-05,1.85E-06,41.40540541,1.09334779,0.154409954,0.145928918,0.09943945,32.5027471,28.22628153,0.001958165,6.94E-05,0.025023567
RSM0760,4.28E-05,2.12E-06,20.18867925,3.945302884,0.201483726,0.132969864,0.158958553,18.52707004,35.51797581,0.001013405,2.85E-05,0.08652412
RSM0765,0.000215285,3.53E-06,60.98725212,2.395783612,0.2930426,0.385345684,0.170397488,50.08696655,96.72391845,0.002480107,2.56E-05,0.023974592
RSM0782,0.000880766,8.66E-06,101.7050808,5.807232864,0.692436899,1.34672199,0.358956299,83.09478958,165.7066098,0.000304157,1.84E-06,0.001523424
RSM0783,0.00032338,7.54E-06,42.88859416,5.605812774,0.626873988,0.669278005,0.405189373,36.58355668,86.10800243,0.003304911,3.84E-05,0.031638832
RSM0788,0.000170268,3.94E-06,43.21522843,3.283084488,0.343854265,0.373624108,0.224004183,36.94164098,43.83920073,0.12081325,0.002755827,0.584926153
RSM0789,9.04E-05,5.58E-06,16.20071685,2.690659934,0.462053157,0.22564642,0.332901916,15.01238079,16.07934331,0.291648126,0.018138062,0.799121008
RSM0794,0.000132285,3.05E-06,43.37213115,3.256902769,0.293070839,0.320890161,0.187130879,37.97942316,38.91468458,0.171934328,0.004418238,0.683520014
RSM0795,0.000678223,4.18E-06,162.2543062,5.910205768,0.384016348,1.318375544,0.222722194,131.1031304,227.3308239,0.000752255,3.31E-06,0.004557329
RSM0796,6.46E-05,3.71E-06,17.41239892,1.623888333,0.323041834,0.14001506,0.215682332,14.37797088,14.89706501,1.592295227,0.106886506,0.883617317
RSM0811,8.48E-05,3.57E-06,23.7535014,2.465529621,0.312104005,0.21281076,0.22377072,21.0633645,27.4130552,0.024411212,0.000890496,0.371396133
RSM0816,0.000190302,3.70E-06,51.43297297,2.715639294,0.320442531,0.337027097,0.198370912,37.62913639,50.50050936,0.002574692,5.10E-05,0.033027122
RSM0820,0.000739901,5.50E-06,134.5274545,5.30838746,0.479550046,1.375900876,0.253832106,120.0543813,113.8982557,0.00041466,3.64E-06,0.002280286
RSM0825,0.000181883,3.98E-06,45.69924623,3.422643747,0.333569474,0.384286207,0.219170173,38.83387837,91.73000872,0.001335343,1.46E-05,0.019115291
RSM0830,0.000179032,4.99E-06,35.87815631,7.324081666,0.472562941,0.493396815,0.339084438,32.22744701,58.60762105,0.006176689,0.000105391,0.11174915
RSM0841,2.0547,1.45E-05,141703.4483,1.907486208,0.82791177,1.905954287,0.002349478,17967.12242,12639.48806,0.009247227,7.32E-07,0.026375906
RSM0844,7.12E-05,2.97E-06,23.97306397,1.373102076,0.228106081,0.150616673,0.161174443,20.69732858,49.6764563,0.000877633,1.77E-05,0.015428327
RSM0848,0.000243896,7.92E-06,30.79494949,5.163873491,0.656186143,0.619620765,0.456361551,30.07144767,175.3081365,0.000726698,4.15E-06,0.006840223
RSM0850,0.0551362,5.69E-06,9690.017575,2.136518597,0.464997017,2.116076558,0.031012282,1511.245668,1137.006554,0.001175658,1.03E-06,0.003436057
RSM0851,0.00057663,5.44E-06,105.9981618,11.07795054,0.521046762,1.263274763,0.342250456,81.75064806,118.2775303,0.000164909,1.39E-06,0.002286553
RSM0853,8.79E-05,4.10E-06,21.43902439,1.779836679,0.351867461,0.181743187,0.240055061,16.76813239,17.50610882,4.8559546,0.277386291,0.887549754
RSM0858,9.60E-05,6.32E-06,15.18987342,2.600172951,0.537406312,0.219908175,0.37438216,13.00959113,13.81700517,1.866495922,0.135086866,0.92228462
RSM0860,6.58E-06,8.85E-07,7.435028249,0.689568696,0.083496758,0.020514531,0.065624377,6.923629518,9.200264237,0.018552701,0.00201654,0.991759694
RSM0862,4.01E-05,3.83E-06,10.46997389,2.626793001,0.366523712,0.113331268,0.284560069,8.820906299,9.204542527,0.646668567,0.070255373,0.924664262
RSM0871,4.89E-05,9.41E-07,51.96599362,3.332472017,0.089689902,0.133014715,0.066878314,44.05059633,48.57635575,0.056948971,0.00117236,0.686588781
RSM0881,0.000716018,6.03E-06,118.7426202,5.217532254,0.483905023,0.940036695,0.232001101,89.74126369,159.4720771,0.000444587,2.79E-06,0.003272427
RSM0888,8.38E-05,1.02E-06,82.15686275,2.165544687,0.095909229,0.199859208,0.065716439,67.35774802,137.1994308,0.000524456,3.82E-06,0.009862916
RSM0892,0.000234675,8.79E-06,26.69795222,4.057973877,0.752522195,0.532510382,0.50478003,23.36486813,25.37760836,0.498585578,0.019646673,0.801517406
RSM0895,0.000189052,2.50E-06,75.6208,3.276495348,0.241227368,0.42916153,0.15752064,60.34214392,68.25774354,0.002097836,3.07E-05,0.025809921
RSM0903,0.000564992,3.08E-06,183.438961,2.358669835,0.250777597,0.929645868,0.110796103,185.8362698,1741.331263,0.001125539,6.46E-07,0.003672153
RSM0904,0.000689394,8.12E-06,84.90073892,2.127801104,0.530172338,0.832341819,0.224206079,82.22270346,78.60385458,0.050186263,0.000638471,0.12770086
RSM0913,0.000419618,2.35E-06,178.5608511,2.336615374,0.181619913,0.617867992,0.080998265,168.9496902,854.0019855,0.094468335,0.000110618,0.254280783
RSM0915,3.04E-05,4.90E-07,62.04081633,0.93268865,0.047682635,0.072495838,0.033489733,47.94450224,95.22846252,0.000151325,1.59E-06,0.00658807
RSM0919,0.000191896,4.46E-06,43.02600897,1.510223297,0.382871958,0.295506883,0.213018826,30.72465626,32.26027626,6.591038763,0.204308193,0.87650345
RSM0921,0.000212719,7.20E-06,29.54430556,1.969222308,0.522239103,0.368040135,0.315726913,25.81790496,26.63815267,5.582983944,0.209586003,0.914408764
RSM0937,0.000208442,3.66E-06,56.95136612,4.44018268,0.334936553,0.466779328,0.222208947,46.52511893,114.6126731,0.000303996,2.65E-06,0.003660583
RSM0938,0.00048245,7.09E-06,68.04654443,2.362983273,0.535120853,0.72906506,0.264547707,61.03791689,148.5974912,0.003423753,2.30E-05,0.011706995
RSM0946,0.000360027,6.69E-06,53.81569507,8.407745982,0.620309597,0.870140332,0.431176026,44.69635561,70.7495682,0.000259233,3.66E-06,0.003708563
RSM0953,1.15E-05,2.12E-08,542.4528302,0.678337795,0.001989157,0.028006456,0.001537714,403.3852057,9.702869892,5.722685011,0.589793028,1.065402049
RSM0956,0.00106608,1.34E-05,79.55820896,4.392594429,0.997709195,1.530570968,0.483067881,70.17504975,76.85329311,1.425831147,0.018552636,0.794265471
RSM0962,8.87E-05,5.41E-06,16.39556377,4.195916866,0.498516963,0.244789279,0.361532048,14.99626172,29.5120513,0.009491638,0.000321619,0.231200815
RSM0964,9.12E-05,4.77E-06,19.11949686,3.504793785,0.431527643,0.247510039,0.324107809,16.91378257,96.66219055,0.000241845,2.50E-06,0.006244339
RSM0966,4.48E-05,3.53E-06,12.69121813,3.918179776,0.334757456,0.142624247,0.255844478,12.34680921,19.5868671,0.010071668,0.000514205,0.368399551
RSM0969,3.43E-05,2.55E-06,13.45098039,3.412031168,0.243613251,0.109216581,0.192350909,12.57568804,28.65191028,0.001536456,5.36E-05,0.163236536
RSM0975,6.69E-05,9.19E-07,72.79651795,2.598490991,0.087329573,0.165802998,0.063559925,57.77586003,58.70973181,3.425899704,0.058353183,0.895070585
RSM0981,0.000309169,6.40E-06,48.30765625,6.229157072,0.574206685,0.715908652,0.38954295,40.70424297,137.4416758,0.009759971,7.10E-05,0.099631328
RSM0996,0.000168208,3.98E-06,42.26331658,2.647120476,0.327093144,0.387745791,0.216736514,39.62346288,134.7949995,0.007417098,5.50E-05,0.062592033
RSM1002,0.000103904,2.64E-06,39.35757576,6.36637458,0.250247354,0.300306398,0.194871404,34.13138336,74.5645933,3.03E-05,4.07E-07,0.001150892
RSM1005,0.00019446,6.37E-06,30.52747253,4.226437357,0.542479754,0.465181583,0.372267635,27.67608472,47.5601343,0.010453077,0.000219787,0.122876659
RSM1007,0.000643709,2.04E-05,31.55436275,8.646195764,1.54050577,1.305037005,0.994564712,29.0621139,49.52199078,0.003968402,8.01E-05,0.020984273
RSM1019,7.66E-05,4.63E-06,16.54427646,5.801994654,0.437723529,0.226951962,0.330374115,15.21476847,45.58418037,0.000685717,1.50E-05,0.038552004
RSM1026,0.000295175,3.47E-06,85.0648415,1.246168093,0.263956063,0.368028578,0.125116773,65.14835134,70.81317891,0.016717069,0.000236073,0.057043716
RSM1028,1.38E-05,8.69E-07,15.88032221,1.067930525,0.082038866,0.039418156,0.063422033,13.76554982,13.95099382,0.654616944,0.046922603,0.92178478
RSM1030,7.53E-05,3.83E-06,19.66057441,1.389165797,0.284206161,0.162030655,0.195662761,18.3411443,13.08513044,0.789929609,0.060368493,0.858069373
RSM1035,9.68E-05,4.43E-06,21.8510158,4.2563202,0.394273835,0.263015975,0.29133182,19.9954704,43.73687492,0.006635682,0.000151718,0.134521982
RSM1050,7.04E-05,4.70E-06,14.9787234,6.640035218,0.450321001,0.205740572,0.352499255,12.92704197,18.3309577,0.015633018,0.000852821,0.656955187
RSM1053,1.83E-05,1.06E-06,17.26415094,1.419233741,0.100495758,0.054601632,0.077406115,15.6231203,16.07382971,0.195034792,0.012133685,0.904877697
RSM1055,5.66E-05,3.85E-06,14.7012987,5.506653805,0.366544668,0.176643059,0.279124683,14.01637643,21.91266415,0.005276473,0.000240796,0.233636573
RSM1056,0.000119815,4.11E-06,29.15206813,4.151630272,0.369561464,0.320400266,0.272860488,26.00696282,149.2955953,0.001453939,9.74E-06,0.028227965
RSM1064,0.00174743,1.06E-05,164.8518868,7.048265744,0.841924479,1.915735641,0.34744786,122.1190332,174.4072924,0.000149753,8.59E-07,0.000606786
RSM1066,0.00178428,6.51E-07,2740.829493,5.535352691,0.064268805,2.404298074,0.024006553,2218.175563,14471.08361,0.046734242,3.23E-06,0.076877846
RSM1069,0.00028466,4.43E-06,64.25733634,5.54704376,0.387247195,0.647080483,0.254742088,56.25938957,169.0716702,0.017313574,0.000102404,0.166905617
RSM1072,5.60E-05,2.81E-06,19.92882562,4.531476403,0.267341582,0.160082539,0.207238298,17.10847758,43.8774241,0.000260537,5.94E-06,0.01935098
RSM1074,9.08E-05,3.05E-06,29.7704918,1.623344661,0.266634165,0.198018056,0.175533139,24.98521512,37.05743865,0.008985396,0.000242472,0.083850733
RSM1075,0.000145993,7.01E-06,20.82639087,7.661372027,0.650859202,0.414820684,0.483454965,19.00385898,37.73521477,0.00281899,7.47E-05,0.075915159
RSM1078,0.000424045,2.75E-06,154.1981818,2.335983542,0.251165991,0.725335235,0.125238247,128.2741709,79.66701587,3.82E-05,4.79E-07,0.000156252
RSM1080,6.85E-05,1.56E-06,43.91025641,3.178314856,0.149362118,0.175563219,0.107959612,36.01717458,56.75694627,0.002982095,5.25E-05,0.085572371
RSM1084,5.33E-05,3.61E-06,14.76454294,4.068126433,0.338560307,0.160561672,0.251465358,14.14168431,76.65462609,0.000660915,8.62E-06,0.026450246
RSM1089,0.000143923,7.19E-06,20.01710709,7.345376649,0.665873038,0.427696468,0.491403497,19.27679555,36.72160701,0.004787035,0.00013036,0.124909112
RSM1094,3.90E-05,3.33E-06,11.71171171,4.402657785,0.320052914,0.12274646,0.258057602,10.53488349,20.59937125,0.001552848,7.54E-05,0.278961773
RSM1096,1.95E-05,8.35E-07,23.35329341,0.763728465,0.077216602,0.051901837,0.055487353,20.71696567,26.84842357,0.021651099,0.00080642,0.412046337
RSM1107,2.18E-05,3.02E-06,7.218543046,2.304582428,0.290731241,0.072572763,0.235631346,6.82147063,6.812507367,0.143590093,0.021077422,0.96350644
RSM1110,0.00035554,3.18E-06,111.8050314,2.633597598,0.280553717,0.645193603,0.15462406,92.41668787,73.55392926,8.29E-05,1.13E-06,0.000477481
RSM1112,0.00116585,9.56E-06,121.9508368,3.599332788,0.755370502,1.478748625,0.321666693,101.8182621,126.4704459,0.125384347,0.000991412,0.278721294
RSM1114,0.0010555,8.94E-06,118.064877,5.082436066,0.657864623,1.771305252,0.284441783,137.9232361,379.1203936,0.001328723,3.50E-06,0.003779213
RSM1121,0.000199988,7.56E-06,26.45343915,1.979502885,0.57416155,0.37568217,0.363443178,22.89398963,23.2785242,19.72595997,0.847388769,0.93399674
RSM1124,0.00011057,4.52E-06,24.46238938,3.094172927,0.390367684,0.26354686,0.271643273,21.48801567,22.06438664,0.930169023,0.042157031,0.888715556
RSM1135,0.000217026,4.98E-06,43.57951807,4.020447553,0.418444413,0.498694379,0.287724231,38.38799728,62.27184715,0.000865831,1.39E-05,0.008144458
RSM1140,0.000380057,9.07E-06,41.90264609,4.1051212,0.732406403,0.745390639,0.449642622,36.71587498,60.48647926,0.009610389,0.000158885,0.066417634
RSM1141,0.00103535,2.52E-05,41.08531746,4.535860138,1.558325771,1.232568176,0.832859194,32.77757244,34.17018401,0.12435973,0.003639422,0.290226515
RSM1142,0.000491425,1.08E-05,45.50231481,2.837571523,0.819275105,0.800729267,0.454445397,39.02486542,70.73194484,0.005624635,7.95E-05,0.024947335
RSM1146,5.62E-05,3.00E-06,18.73333333,4.653057645,0.285891772,0.16184999,0.223014735,16.07372521,24.86362556,0.00338315,0.000136068,0.172333792
RSM1149,0.000459707,5.29E-06,86.90113422,1.663968815,0.379593588,0.537176368,0.164462862,72.34132775,81.16586623,0.076703271,0.000945019,0.207051754
RSM1150,0.000907602,5.77E-06,157.2967071,2.89735746,0.44381741,0.994592029,0.167886664,131.2097763,35.70377504,0.000114148,3.20E-06,0.000386026
RSM1158,2.30E-05,1.46E-06,15.75342466,1.347465748,0.138810178,0.062384474,0.101325379,13.6362735,14.17803232,0.111613113,0.007872257,0.771519965
RSM1167,0.000669087,1.66E-05,40.30644578,3.783342133,1.128449264,1.010470052,0.625182611,35.79760537,40.99643489,0.255182263,0.006224499,0.549427554
RSM1171,0.000114952,2.57E-06,44.72840467,2.526734577,0.206729394,0.261994094,0.140086518,41.42214461,22.05713346,1.50721815,0.068332458,0.904724549
RSM1173,0.000974187,8.30E-06,117.3719277,4.923522801,0.686342625,1.528512004,0.340785526,99.34022349,473.5235146,0.014382132,3.04E-05,0.045610248
RSM1185,0.000364507,5.10E-06,71.47196078,1.654538781,0.373839184,0.464438561,0.176155535,58.39415757,64.37138865,0.100570183,0.001562343,0.286485846
RSM1195,8.73E-05,3.58E-06,24.38547486,5.687309384,0.339009613,0.247362696,0.260307084,21.04677885,61.97465812,0.000706777,1.14E-05,0.025177973
RSM1197,3.16E-05,3.90E-06,8.102564103,2.316205377,0.37443981,0.095020955,0.305361652,6.891953094,7.112965954,1.157970204,0.162797096,0.912327152
RSM1207,0.000518216,6.41E-06,80.8449298,2.192999329,0.492349962,0.672640102,0.237850666,62.63481573,64.84517316,0.471460135,0.007270551,0.603277607
RSM1213,0.000171232,2.49E-06,68.76787149,4.125690047,0.236704109,0.428676039,0.164651894,57.66335369,107.9784346,6.12E-05,5.67E-07,0.000929283
RSM1214,4.22E-05,4.33E-06,9.74595843,2.520223663,0.409937651,0.121924198,0.326389003,8.27354836,8.42234337,2.203051636,0.261572289,0.949131718
RSM1215,8.97E-05,5.34E-06,16.79775281,2.436639075,0.433871345,0.208375617,0.309410823,14.91587784,63.29408368,0.001184959,1.87E-05,0.027150735
RSM1216,0.000670287,7.98E-06,83.99586466,2.243926624,0.581502736,0.762479157,0.262397363,64.35850239,67.3476806,0.091186452,0.001353966,0.235300893
RSM1223,0.000540696,3.37E-06,160.4439169,5.346271282,0.32201317,0.959289651,0.204182124,104.0565594,24.11262573,0.00204518,8.48E-05,0.024818953
RSM1226,6.35E-05,3.97E-06,15.99496222,4.260030717,0.373212408,0.183545333,0.282973348,14.36597919,29.66380935,0.003411664,0.000115011,0.16070579
RSM1227,0.000979667,1.98E-05,49.47813131,3.009729404,1.117115062,1.007304291,0.551281933,40.46917437,114.7958071,0.000597725,5.21E-06,0.001915766
RSM1232,0.0019465,9.88E-06,197.01417,3.469277342,0.71909745,1.772012175,0.233576929,168.0251054,224.2583341,0.000967898,4.32E-06,0.002317515
RSM1233,0.000192976,2.15E-07,897.5627907,0.577652368,0.020751231,,,,,,,
RSM1235,7.74E-05,3.99E-06,19.39849624,4.717735907,0.37668536,,,,,,,
RSM1238,0.000444548,7.58E-06,58.6474934,3.757088963,0.61238499,0.809751365,0.360908337,49.69265413,136.6228325,0.001279854,9.37E-06,0.0084814
RSM1245,5.16E-05,1.68E-06,30.71428571,0.878671914,0.13991763,0.104187248,0.093190576,24.76167341,25.2004225,1.02045921,0.040493734,0.851745457
RSM1250,0.000234944,6.90E-06,34.04985507,3.563682731,0.575010506,0.411202013,0.372692246,24.43668521,24.0475187,0.232084336,0.009651072,0.609229217
RSM1253,7.00E-05,4.13E-06,16.94915254,4.224653358,0.384279658,0.203928348,0.289001269,15.62842712,33.76094893,0.001490696,4.42E-05,0.063158567
RSM1254,5.99E-05,3.81E-06,15.72178478,4.033726891,0.357937908,0.17177899,0.27169787,14.00300459,29.55007252,0.003830714,0.000129635,0.187451132
RSM1255,8.09E-05,2.81E-06,28.79003559,4.381594486,0.26482688,0.229499606,0.204723804,24.8285308,59.9694889,0.00010193,1.70E-06,0.004557134
RSM1260,0.265651,1.15E-05,23100.08696,3.167425368,0.790590866,3.158049568,0.012364766,5656.79535,2455.882162,6.42E-05,2.62E-08,0.000110761
RSM1265,0.000416602,3.87E-06,107.6490956,2.359899676,0.304008334,0.599178699,0.142255732,93.28761925,179.4593386,0.014215133,7.92E-05,0.062219574
RSM1269,0.000137427,2.58E-06,53.26627907,1.80567678,0.219261505,0.270907422,0.14102666,42.54584013,40.91443372,0.002837814,6.94E-05,0.034326306
RSM1271,0.000102231,2.50E-06,40.8924,1.225550301,0.206048462,0.206368141,0.132346092,34.53575461,114.9888369,0.075107364,0.000653171,0.262964417
RSM1274,0.000107439,1.74E-06,61.74655172,1.248725414,0.148376478,0.195373754,0.095973042,45.08731594,117.1868756,0.001276939,1.09E-05,0.012775191
RSM1276,0.000153928,5.37E-06,28.66443203,1.546163341,0.375123579,0.252592806,0.229831992,24.34153246,24.59814135,39.24209269,1.595327555,0.947129673
RSM1279,6.39E-05,4.22E-06,15.14218009,5.326081367,0.409293099,0.195053878,0.309715171,13.94856502,26.88840491,0.005254567,0.000195421,0.23557981
RSM1284,7.58E-05,3.40E-06,22.29411765,2.472576392,0.287850322,0.18404699,0.207362906,19.65780712,20.41580235,1.839509624,0.090102245,0.940776936
RSM1291,0.000236555,7.66E-06,30.88185379,2.028220669,0.528227147,0.374868994,0.322979778,25.7064206,27.2135474,1.650252735,0.060640853,0.862544271
RSM1301,0.00903237,8.03E-06,1124.828144,4.952404404,0.645553139,3.381343612,0.0703436,1064.638416,2590.556419,0.041644283,1.61E-05,0.048921637
RSM1306,8.71E-05,2.98E-06,29.22818792,4.614622438,0.284551304,0.247052342,0.215551845,25.38485285,67.66678779,0.000155765,2.30E-06,0.005988556
RSM1315,0.000133486,6.72E-06,19.8639881,6.305008776,0.622692818,0.361846512,0.461161189,17.37837085,63.56206888,0.001448003,2.28E-05,0.039216848
RSM1320,0.000180236,6.01E-06,29.98935108,6.793387508,0.546501081,0.462461254,0.398360499,25.71203824,109.8193589,0.00082327,7.50E-06,0.018341577
RSM1327,0.000142505,4.55E-06,31.31978022,6.327317833,0.432718372,0.408798615,0.317086188,28.55416797,107.3612875,0.00010787,1.00E-06,0.002365335
RSM1333,6.27E-05,2.34E-06,26.79487179,1.241620992,0.2022053,0.124814397,0.13233407,20.88961477,24.31095789,0.013290832,0.000546701,0.138776388
RSM1336,0.000268525,4.10E-06,65.49390244,5.838073318,0.386473389,0.586941672,0.256137013,50.752802,120.6506143,0.000365835,3.03E-06,0.005434029
RSM1339,0.000639947,1.99E-07,3215.81407,2.509680559,0.019845162,0.578838119,0.008063739,1589.857159,374.0340581,0.029536449,7.90E-05,0.116920093
RSM1344,5.31E-05,4.24E-06,12.52358491,4.774689364,0.408585342,0.167784705,0.310224383,11.97881504,23.96548436,0.003215158,0.000134158,0.172712403
RSM1351,0.00283357,1.20E-06,2361.308333,3.168679252,0.114691652,2.298493485,0.024054822,2116.306447,614.9078704,0.007541616,1.23E-05,0.01052973
RSM1352,2.85E-05,2.57E-06,11.08949416,3.239024786,0.244704557,0.094360708,0.195141843,10.70972226,9.959300572,1.299440766,0.130475103,0.900582972
RSM1361,0.218835,4.75E-06,46070.52632,1.27930504,0.344890951,1.276921525,0.003400626,8316.542155,327.3820606,6.01E-05,1.84E-07,0.000105746
RSM1362,0.0202532,2.91E-06,6959.862543,1.136244317,0.234652717,1.109710749,0.009891005,2484.887946,160.6813342,7.83E-05,4.87E-07,0.000182825
RSM1371,0.000755685,1.45E-05,52.1162069,1.234022405,0.639473511,0.486644911,0.287316708,37.51359841,40.85324259,0.331572135,0.008116177,0.467348349
RSM1374,0.000318241,8.21E-06,38.76260658,1.505062126,0.458293681,0.393890984,0.241054004,36.19087716,41.96592852,0.218181357,0.005199012,0.467327609
RSM1382,0.0225168,7.73E-06,2912.910737,2.997430921,0.582273259,2.618264056,0.056929928,1018.615382,232.1747697,0.000322777,1.39E-06,0.000517013
RSM1386,0.000155659,6.83E-06,22.79048316,8.567989542,0.641147866,0.453730917,0.47610745,21.10720924,52.46788444,0.000753398,1.44E-05,0.022036278
RSM1389,8.95E-05,1.58E-06,56.64556962,2.341034056,0.153421042,0.216550452,0.107006959,44.82130468,78.04425442,0.001315916,1.69E-05,0.025264534
RSM1391,0.000152501,3.08E-06,49.51331169,6.072966637,0.296923263,0.392712833,0.224857758,38.6816185,107.8437987,0.000420177,3.90E-06,0.01154047
RSM1404,0.000734215,1.44E-05,50.98715278,6.076886628,1.056846184,1.197771916,0.578078794,45.89068154,49.72449536,1.028014988,0.020674217,0.87593991
RSM1418,0.000383524,9.44E-06,40.62754237,2.985552206,0.671849196,0.574302045,0.37629593,33.80245638,35.21688112,0.502126568,0.014258121,0.693885116
RSM1427,7.46E-05,3.89E-06,19.17737789,6.042953768,0.367440692,0.219940983,0.283166287,17.2029147,53.60934046,0.000847734,1.58E-05,0.045307669
RSM1431,6.98E-05,4.63E-06,15.07559395,4.925783388,0.433985135,0.202858952,0.330392972,13.5988066,31.8201822,0.003247328,0.000102052,0.154814451
RSM1460,0.000111594,3.28E-06,34.02256098,2.125799978,0.268983589,0.239869801,0.183371053,28.97224943,29.76295221,0.413640465,0.013897831,0.797395574
RSM1461,4.10E-05,2.33E-06,17.59656652,3.3025624,0.224868003,0.124728485,0.172059376,16.05553284,27.71985845,0.006017621,0.000217087,0.221455139
RSM1469,0.000198274,4.12E-06,48.12475728,10.73154485,0.39580586,0.568213754,0.319462833,39.393886,98.46507272,0.000391354,3.97E-06,0.013527859
RSM1479,0.000224349,7.44E-06,30.15443548,2.36274577,0.542616562,0.407148583,0.333329628,27.05306211,116.4040195,0.000855071,7.35E-06,0.006577939
RSM1481,0.000187842,8.24E-06,22.79635922,2.7667071,0.614015691,0.379836585,0.406686843,20.68588427,94.42449413,0.001686531,1.79E-05,0.01728303
RSM1488,0.000164626,2.49E-06,66.11485944,2.103411266,0.207429695,0.310677294,0.121400139,56.67972694,75.16377863,0.007940213,0.000105639,0.042671405
RSM1489,6.56E-05,1.51E-06,43.44370861,3.098335357,0.145152715,0.176314,0.11530733,33.86626495,21.05829476,0.000929985,4.42E-05,0.046496868
RSM1498,0.000376628,7.28E-06,51.73461538,5.783178942,0.626347578,0.791656793,0.388331008,45.15151143,87.15383604,0.002293714,2.63E-05,0.02398639
RSM1501,0.00012747,2.97E-06,42.91919192,4.495832282,0.278184259,0.327621443,0.200846468,36.12813477,187.2102736,0.000910684,4.86E-06,0.018520373
RSM1509,0.000142244,5.14E-06,27.67392996,4.676950347,0.470721552,0.369405167,0.34130055,23.97195191,59.68042008,0.001170104,1.96E-05,0.022610558
RSM1516,4.90E-05,2.51E-06,19.52191235,1.322669537,0.210745405,0.121877252,0.151585272,17.80750456,20.65428985,0.272469021,0.013191885,0.845244128
RSM1521,4.28E-05,1.27E-06,33.7007874,2.419147554,0.121190605,0.112202714,0.091694112,27.10187469,56.86007417,0.000826142,1.45E-05,0.04011469
RSM1536,0.000147426,4.95E-06,29.7830303,4.489275238,0.450207544,0.391306805,0.333269879,26.00511364,76.16656684,0.000997238,1.31E-05,0.018351199
RSM1541,0.000549642,6.54E-06,84.04311927,1.287957222,0.447497691,0.590099013,0.180819007,72.28001414,73.23071792,3.503555571,0.047842704,0.846401425
RSM1542,0.000195494,6.61E-06,29.57549168,2.186877086,0.492139046,0.3394274,0.299736438,25.08099577,96.11838262,0.000884837,9.21E-06,0.008260657
RSM1559,0.000197199,8.38E-06,23.53210024,7.730335764,0.76148504,0.466598603,0.543493096,19.01458374,32.01981502,0.006877486,0.000214788,0.150082748
RSM1564,0.000189743,5.06E-06,37.4986166,6.724507626,0.489459037,0.440756672,0.345546208,28.25076314,26.57300131,0.001520619,5.72E-05,0.044704401
RSM1568,0.000676967,5.79E-06,116.9200345,6.065321839,0.532658158,1.173781616,0.306563563,84.80162774,133.3101654,0.000537302,4.03E-06,0.003650648
RSM1576,0.000464063,4.88E-06,95.09487705,2.562160744,0.409020596,0.734530717,0.208282563,78.10781121,106.2883015,0.001143076,1.08E-05,0.004653537
RSM1577,0.00105741,1.09E-05,97.01009174,3.583931351,0.72254255,1.285460247,0.311451623,91.4124758,44.61276887,0.018221873,0.000408445,0.045598447
RSM1579,0.000618312,2.55E-06,242.4752941,2.584999336,0.227350978,0.844531998,0.097908798,191.0432998,227.5046394,6.77E-05,2.98E-07,0.000311055
RSM1585,0.00277756,7.71E-06,360.2542153,6.094813465,0.658042451,1.748945664,0.214325256,180.7342185,151.511012,0.000441967,2.92E-06,0.001931268
RSM1586,0.000256323,4.51E-06,56.83436807,2.650197347,0.386178614,0.490725196,0.231644623,46.91951922,58.27351349,0.001884886,3.23E-05,0.011948967
RSM1600,0.000381528,1.49E-06,256.0590604,3.195413188,0.14279363,0.626068674,0.073241148,189.3233799,3.737578357,0.005704569,0.001526274,0.032963863
RSM1603,0.000207102,2.68E-06,77.27686567,0.701051093,0.168930697,,,,,,,
RSM1609,2.71E-05,1.76E-06,15.39772727,1.7572143,0.161890387,0.072379803,0.121299296,13.21589368,18.86805991,0.025679536,0.001361006,0.514232609
