MOF,kh_co2,kh_n2,kh_sel,pq_co2,pq_n2,iast_b_co2,iast_b_n2,iast_b_sel,t_sel_co2/n2,t_sel_co2/h2o,t_sel_n2/h2o,water_resistance
RSM1541,0.000549642,6.54E-06,84.04311927,1.287957222,0.447497691,1.019658706,0.079091585,71.86873097,76.23168538,6.453503591,0.084656446,0.946970555
RSM1542,0.000195494,6.61E-06,29.57549168,2.186877086,0.492139046,0.879522972,0.188108315,26.06481312,91.49513512,0.000368659,4.03E-06,0.004040704
RSM1559,0.000197199,8.38E-06,23.53210024,7.730335764,0.76148504,1.449836688,0.420398155,19.22532565,53.55083611,0.002479255,4.63E-05,0.060715027
RSM1564,0.000189743,5.06E-06,37.4986166,6.724507626,0.489459037,1.231921329,0.268197777,25.60608733,27.90003395,0.001593061,5.71E-05,0.050763504
RSM1568,0.000676967,5.79E-06,116.9200345,6.065321839,0.532658158,2.667309338,0.176367334,84.30836307,99.99888267,0.000461252,4.61E-06,0.003955494
RSM1576,0.000464063,4.88E-06,95.09487705,2.562160744,0.409020596,1.425989774,0.099711204,79.72377846,76.9930534,0.001479118,1.92E-05,0.00916024
RSM1577,0.00105741,1.09E-05,97.01009174,3.583931351,0.72254255,2.406440898,0.114277217,117.3899629,45.60920794,0.01334543,0.000292604,0.052314728
RSM1579,0.000618312,2.55E-06,242.4752941,2.584999336,0.227350978,1.530744682,0.04451792,191.6828736,448.0205282,0.000149542,3.34E-07,0.00111605
RSM1585,0.00277756,7.71E-06,360.2542153,6.094813465,0.658042451,3.030829628,0.11194832,150.9243681,123.816069,0.000743487,6.00E-06,0.005844581
RSM1586,0.000256323,4.51E-06,56.83436807,2.650197347,0.386178614,1.180414223,0.135270825,48.645841,90.62576683,0.001329033,1.47E-05,0.011235089
RSM1600,0.000381528,1.49E-06,256.0590604,3.195413188,0.14279363,1.323525367,0.040410671,182.5793385,3.837703004,0.006301498,0.001641997,0.054242034
RSM1603,0.000207102,2.68E-06,77.27686567,0.701051093,0.168930697,0.478475796,0.037933986,70.31482821,80.2814746,0.00517001,6.44E-05,0.020244204
RSM1609,2.71E-05,1.76E-06,15.39772727,1.7572143,0.161890387,0.257250257,0.104200885,13.76257915,23.63795384,0.009383591,0.000396971,0.243976372
RSM1611,0.000294201,8.86E-06,33.20553047,4.133879608,0.716818048,1.671616507,0.301431622,30.91457368,54.11448419,0.001797874,3.32E-05,0.018070334
RSM1614,0.000165694,3.28E-06,50.51646341,3.511512003,0.297266008,1.098127678,0.136991284,44.68639531,103.1311424,0.001297906,1.26E-05,0.017339861
RSM1619,1.41E-05,1.54E-06,9.155844156,1.608756002,0.146518764,0.161631647,0.102881487,8.757992884,11.97268086,0.006194486,0.000517385,0.472697521
RSM1627,9.38E-05,3.72E-06,25.21505376,4.935053354,0.350684974,0.917176861,0.211898585,24.12906278,8.472727079,0.001221364,0.000144152,0.027076352
RSM1630,0.000581771,1.48E-06,393.0885135,2.624169687,0.140622209,1.694462281,0.02887813,327.0982826,224.5178229,0.000679109,3.02E-06,0.003658721
RSM1635,0.000297163,3.35E-07,887.0537313,1.832856265,0.031950925,1.025595489,0.010144137,563.6070393,483.4661486,0.114008422,0.000235815,0.431335686
RSM1638,8.42E-05,3.80E-06,22.15789474,4.395899546,0.357996368,0.752257365,0.220446296,19.02300241,117.3271989,0.000240702,2.05E-06,0.00823622
RSM1639,0.000563025,1.35E-06,417.0555556,2.641175243,0.128847893,1.644914362,0.02459564,372.8211897,90.67409661,0.000645851,7.12E-06,0.003471895
RSM1640,0.000129684,5.19E-06,24.98728324,6.549109473,0.489825806,1.277278485,0.294715255,24.1600819,7.181868944,0.000780373,0.000108659,0.014831114
RSM1644,0.000258737,1.53E-06,169.1091503,2.112145267,0.126758357,1.022125459,0.023567079,241.7763779,551.366312,0.000661496,1.20E-06,0.004968839
RSM1647,0.000505337,8.45E-06,59.80319527,1.16695088,0.465718527,0.753356042,0.096936518,43.32397365,48.65389178,5.787800174,0.118958627,0.941380179
RSM1654,1.99E-06,5.01E-07,3.972055888,0.215023078,0.047242667,0.025083552,0.034173479,4.091808109,3.850129695,0.766014552,0.198958116,0.925867697
RSM1657,7.33E-05,4.71E-06,15.5626327,3.793604324,0.429923022,0.691250865,0.260784515,14.77642279,22.60277918,0.008294768,0.00036698,0.209137329
RSM1663,0.000947605,6.39E-06,148.2949922,5.821388904,0.593196607,2.915991722,0.164893757,98.58197038,56.77569813,0.000205962,3.63E-06,0.00152078
RSM1676,0.00140327,1.16E-05,120.9715517,3.392733466,0.766484708,2.171590614,0.090462582,133.8210385,179.8731958,0.002512318,1.40E-05,0.010459886
RSM1677,9.25E-05,5.94E-07,155.7239057,1.337314501,0.057655453,0.509650011,0.024926137,113.9810027,93.45406184,0.000214387,2.29E-06,0.001759322
RSM1681,0.000795596,6.06E-06,131.2864686,6.793789841,0.538867873,3.262740889,0.147087434,123.6580622,190.5177896,0.000381486,2.00E-06,0.003292141
RSM1683,0.000552001,6.33E-06,87.20394945,5.894633947,0.549827944,,,,,,,
RSM1686,7.66E-05,4.21E-07,181.9477435,1.2275345,0.040028028,0.44228671,0.018920303,130.314046,119.5358429,0.000466477,3.90E-06,0.004511967
RSM1694,0.000169477,1.02E-06,166.1539216,1.470381713,0.096413152,,,,,,,
RSM1710,4.94E-05,3.35E-06,14.74626866,2.728727278,0.306275442,0.408355079,0.187218754,12.15917283,14.79629978,0.09894254,0.006686979,0.950757969
RSM1718,0.000383824,6.69E-06,57.37279522,3.91463682,0.536306792,1.820405736,0.182211869,55.69381304,107.8712729,0.023924832,0.000221791,0.161458111
RSM1724,3.90E-06,7.28E-07,5.357142857,0.431640482,0.069456793,0.048076284,0.049968579,5.36351266,4.80424469,1.068541962,0.222416224,0.878014612
RSM1728,7.96E-05,1.59E-06,50.06289308,3.572979026,0.151682433,0.706855951,0.088121765,44.71602134,75.59465679,0.000191321,2.53E-06,0.005928446
RSM1734,0.00165762,6.29E-06,263.5325914,6.852944546,0.565310479,2.9314878,0.12790967,127.7615387,410.3954681,0.014616795,3.56E-05,0.124719824
RSM1738,2.68E-05,3.70E-06,7.243243243,2.061968961,0.358164224,0.283719231,0.255128527,6.199335964,6.082222058,2.071614693,0.340601621,0.890460253
RSM1742,0.000402492,5.43E-06,74.12375691,1.764986513,0.40722255,1.023750781,0.092537338,61.67265755,119.0067693,0.002360416,1.98E-05,0.020164788
RSM1745,0.00038956,2.99E-07,1302.876254,0.707618175,0.028689282,,,,,,,
RSM1762,0.000966687,2.19E-05,44.1409589,4.732383617,1.391726648,2.792597086,0.359015495,43.36212017,68.1296649,0.007909131,0.000116089,0.041026335
RSM1768,0.000175243,2.62E-06,66.88664122,1.528388639,0.214930736,,,,,,,
RSM1769,1.16E-05,4.63E-07,25.05399568,0.837175649,0.045287061,0.110324339,0.030144592,20.40221627,25.5639938,0.004341131,0.000169814,0.19627743
RSM1774,0.00355149,4.33E-05,82.02055427,3.923028427,2.062935907,2.981830098,0.363573466,45.71999087,45.43293073,0.327102428,0.007199677,0.564996466
RSM1787,0.000198778,2.49E-06,79.83052209,2.003670932,0.219526992,0.941840814,0.076677869,68.47355793,71.1477149,0.001926498,2.71E-05,0.018174438
RSM1788,5.95E-05,3.96E-06,15.02525253,5.123789331,0.384819327,0.589847797,0.253937922,12.94874925,18.44736222,0.006637632,0.000359815,0.302788958
RSM1795,0.000153952,4.71E-06,32.68619958,2.019454686,0.380075557,0.803610282,0.144508094,31.00050248,48.93515061,0.004480593,9.16E-05,0.042233704
RSM1797,6.37E-05,3.31E-06,19.24471299,2.806548353,0.300268397,0.565396288,0.181703429,17.34623603,47.74128403,0.001801535,3.77E-05,0.044542223
RSM1799,0.00235302,1.95E-05,120.6676923,6.098725603,1.270001248,3.724442153,0.22476013,92.37562286,52.21192333,0.025311558,0.000484785,0.126469733
RSM1804,0.000489006,8.32E-06,58.77475962,3.700269834,0.641870807,1.800092152,0.189706756,52.8965519,64.61506778,0.512316665,0.007928749,0.777219259
RSM1812,0.00107062,1.41E-05,75.93049645,1.363326569,0.660090301,1.035414487,0.092124231,62.65500679,70.72357787,1.383429301,0.019561076,0.836002837
RSM1814,0.000146179,5.35E-06,27.32317757,1.717001337,0.393464022,0.673667262,0.152554643,24.61701749,29.12614382,0.062280667,0.002138308,0.273326083
RSM1817,0.000418689,6.23E-06,67.20529695,5.309072426,0.540261667,2.371300375,0.205380457,64.36397777,140.3347781,0.000739072,5.27E-06,0.005841105
RSM1818,0.00112251,1.19E-05,94.32857143,2.587081696,0.875257737,2.21421713,0.131217936,94.06811144,129.0699154,0.15197108,0.001177432,0.389563056
RSM1829,3.14E-05,2.89E-06,10.8650519,2.769851363,0.273014917,0.336968146,0.184003726,10.20886949,24.60360754,0.003058602,0.000124315,0.194151964
RSM1840,2.85E-05,2.13E-06,13.38028169,2.414153973,0.200924834,0.290447325,0.137622852,11.76500861,20.43742483,0.003495547,0.000171037,0.235713675
RSM1847,0.000389142,8.77E-06,44.37194983,9.361750531,0.794882798,2.998343526,0.408843176,40.88274582,77.84787892,0.000192936,2.48E-06,0.00239669
RSM1848,9.33E-06,2.03E-06,4.596059113,0.961831329,0.204337372,0.112649922,0.150859672,4.162681279,4.420260664,0.231510605,0.052374876,0.922305871
RSM1870,0.000232373,3.09E-06,75.20161812,1.517075685,0.253155816,0.701165272,0.07077806,55.22518284,20.77178585,0.000376815,1.81E-05,0.003280886
RSM1877,4.88E-05,2.26E-06,21.59292035,1.692843607,0.19294835,0.420779495,0.11325745,20.71110215,22.39673788,0.253481167,0.011317772,0.792101547
RSM1886,0.000512122,5.33E-06,96.08292683,5.788434614,0.503872413,2.362520486,0.189866689,69.36529338,276.3591124,0.001459935,5.28E-06,0.013131451
RSM1889,0.000828499,6.07E-06,136.4907743,5.951405388,0.563289589,2.488077994,0.167521002,82.79615146,145.2357652,0.002448415,1.69E-05,0.020444242
RSM1890,4.15E-05,5.11E-06,8.121330724,5.249466312,0.502057068,0.483816013,0.356216974,7.571484694,9.586084157,0.032182752,0.003357237,0.901322375
RSM1911,0.000262223,2.05E-06,127.9136585,2.720249085,0.167721913,1.385365216,0.045787921,168.666478,71.1663609,0.001542569,2.17E-05,0.011315676
RSM1916,0.000119194,3.16E-06,37.71962025,5.190792444,0.298591667,0.965376805,0.165230474,32.57032791,77.72428349,0.000524565,6.75E-06,0.014193954
RSM1926,0.000264234,6.77E-06,39.03013294,5.917774877,0.603166779,1.824638747,0.283062934,35.93430999,74.93813112,0.003026046,4.04E-05,0.04081022
RSM1927,5.98E-05,2.92E-06,20.47945205,5.204903191,0.275206363,0.634045245,0.182846589,19.33075466,31.57298156,0.004065304,0.000128759,0.161175879
RSM1930,0.000443697,4.68E-06,94.80705128,1.50067617,0.345598396,0.90546769,0.064571706,78.1710816,114.9669609,0.000744269,6.47E-06,0.004867337
RSM1935,5.83E-05,4.02E-06,14.50248756,3.867803142,0.374697462,0.56785735,0.235552053,13.43902552,15.64708185,0.114880387,0.007341969,0.828117508
RSM1946,1.49E-05,1.66E-06,8.975903614,1.459335867,0.162488237,0.166470806,0.116735432,7.94970127,8.037845665,0.270567814,0.033661733,0.935806486
RSM1970,1.35E-05,3.42E-06,3.947368421,1.361934524,0.348309955,0.165898685,0.260939823,3.544198197,3.598430359,0.415562262,0.115484314,0.916843946
RSM1974,0.000177776,6.92E-06,25.69017341,3.573949145,0.572486474,1.064032716,0.270033342,21.96610281,36.61092257,0.028037354,0.000765819,0.321064064
RSM1976,0.000142992,3.06E-06,46.72941176,4.449804728,0.296124389,1.074011151,0.149508554,40.04591044,76.140054,0.003452162,4.53E-05,0.063039888
RSM1978,0.00168071,2.25E-06,746.9822222,1.583827416,0.17764415,1.386070723,0.008073295,957.0838847,873.4289632,0.000240748,2.76E-07,0.001355597
RSM1979,0.000313681,3.56E-06,88.11264045,3.832411242,0.345812252,1.639267562,0.135981616,67.20244403,110.73952,0.004387399,3.96E-05,0.046658268
RSM1982,0.000251712,4.96E-06,50.7483871,3.676368304,0.427825904,1.200338445,0.172592484,38.77013008,101.7759532,0.004540682,4.46E-05,0.051591203
RSM1984,2.05E-05,3.48E-06,5.890804598,2.256685954,0.339360549,0.24186827,0.246668681,5.466134423,5.629337118,0.313758175,0.055736256,0.948370873
RSM1987,0.000143871,6.59E-06,21.83171472,6.510865509,0.615690573,1.15922823,0.350995689,18.41122087,31.88749725,0.003814965,0.000119638,0.12078442
RSM1993,0.000230744,8.55E-06,26.98760234,4.344344209,0.684497654,1.576967922,0.31546498,27.8668016,94.17867597,0.003034869,3.22E-05,0.030822201
RSM2002,0.000698356,3.21E-06,217.5563863,4.124924216,0.304124654,1.467573611,0.094444753,86.62385002,72.05440737,0.00013413,1.86E-06,0.001970676
RSM2006,5.76E-05,4.08E-06,14.11764706,5.138378634,0.391784828,0.580561507,0.250855026,12.90151915,19.20682442,0.006364887,0.000331387,0.269652387
RSM2008,0.000216767,2.57E-06,84.34513619,3.447603585,0.246316899,1.137536252,0.09961777,63.65666037,63.1277389,0.003734558,5.92E-05,0.050299433
RSM2009,2.54E-05,5.21E-08,487.5239923,2.208468446,0.004996315,0.208679653,0.003308657,351.5959252,421.5767073,0.036417398,8.64E-05,0.64928301
RSM2012,0.000285979,1.01E-06,283.1475248,2.313644048,0.097115939,1.162370535,0.030342989,213.5510199,75.29943312,0.000476239,6.32E-06,0.005021682
RSM2021,8.69E-05,4.91E-06,17.69857434,6.087434787,0.478390285,0.879677041,0.299426497,16.37753173,21.09120838,0.011669945,0.000553309,0.339264468
RSM2026,0.000243591,6.77E-06,35.98094535,7.275568396,0.629965945,1.859222439,0.316726938,32.7236524,122.3526766,0.000318859,2.61E-06,0.005466496
RSM2032,7.29E-05,3.74E-06,19.49197861,5.711137084,0.356587982,0.744133018,0.236878484,17.51218679,99.22893049,0.000124489,1.25E-06,0.005987938
RSM2036,0.000165982,6.58E-06,25.22522796,6.862680981,0.5991942,1.455842044,0.332486661,24.40930712,106.1119852,0.000504958,4.76E-06,0.011416742
RSM2037,6.74E-05,4.20E-06,16.04761905,2.920564506,0.391650678,0.49545026,0.226338563,12.20272793,15.76631258,0.012520533,0.000794132,0.640288053
RSM2038,1.68E-05,3.24E-06,5.185185185,1.745331098,0.328848125,0.204067037,0.240703884,4.726124753,4.92679496,0.127221813,0.025822429,0.928618334
RSM2044,5.84E-05,4.63E-06,12.61339093,5.748414032,0.444388493,0.61970325,0.306611827,11.26705181,24.4152034,0.002910393,0.000119204,0.205365583
RSM2047,3.91E-05,3.86E-06,10.12953368,3.977421325,0.377970879,,,,,,,
RSM2058,4.61E-05,1.01E-06,45.64356436,1.637788468,0.097824057,0.396824783,0.0568539,38.9093476,31.39885979,0.007610339,0.000242376,0.089959423
RSM2062,0.000131098,4.61E-06,28.43774403,4.689234605,0.428791224,1.077422744,0.237011738,25.34146429,232.9783249,0.000546283,2.34E-06,0.011386243
RSM2075,0.000181122,3.59E-06,50.45181058,3.243916826,0.321119912,,,,,,,
RSM2076,3.98E-05,2.96E-06,13.44594595,2.779521359,0.283945891,0.375678128,0.189333288,11.06125375,11.7841653,0.288496866,0.02448174,0.945613111
RSM2080,0.00157487,1.21E-05,130.1545455,4.593633599,0.936514176,2.991312203,0.161897838,102.9997366,246.3374359,0.003688262,1.50E-05,0.020835526
RSM2082,0.000582579,3.84E-06,151.7132813,3.705361303,0.362108813,1.706055007,0.102975073,92.35838744,115.2528094,0.000255503,2.22E-06,0.003063626
RSM2087,4.92E-05,2.55E-06,19.29411765,2.676506052,0.234269038,0.474145905,0.148904706,17.75084374,60.3656092,0.000110497,1.83E-06,0.002885575
RSM2106,0.000160009,2.35E-06,68.08893617,2.588131298,0.219692358,1.181513818,0.093528886,70.42201772,27.06139108,0.000114038,4.21E-06,0.001179459
RSM2113,0.000106457,6.24E-06,17.06041667,6.520803585,0.586952489,1.066348431,0.356559316,16.67181061,103.9605422,0.000648577,6.24E-06,0.017636611
RSM2114,0.541911,2.34E-05,23158.58974,2.149116029,1.122257633,2.143269885,0.009964081,1199.098939,538.0956445,5.62E-05,1.04E-07,0.000210693
RSM2137,2.45E-05,1.93E-06,12.69430052,2.622142305,0.185128708,0.268120616,0.132821559,11.25322637,26.05025165,0.00082402,3.16E-05,0.130147445
RSM2145,0.000201731,6.95E-06,29.02604317,5.450184773,0.60673649,1.552714512,0.307018289,28.19309701,28.31027341,7.49134357,0.264615727,0.932054388
RSM2156,0.00013562,7.90E-06,17.16708861,5.399587775,0.704124354,1.219170313,0.405277403,16.76978175,39.29354776,0.00253601,6.45E-05,0.050245074
RSM2160,0.000276162,5.53E-06,49.93887884,2.166754657,0.424257763,1.043614816,0.131919322,44.10087907,116.4034889,0.002993325,2.57E-05,0.024739846
RSM2164,1.30E-05,1.20E-06,10.83333333,1.202664345,0.113698351,0.143489524,0.078438886,10.19774618,15.05156626,0.005406905,0.000359225,0.366238044
RSM2167,0.000636879,2.30E-06,276.903913,1.928832163,0.208095282,1.343082948,0.039173469,191.1288409,145.3613924,0.012842126,8.83E-05,0.059898627
RSM2175,0.000271885,4.85E-06,56.05876289,2.598741359,0.393383382,1.254879598,0.128720618,54.34622259,287.4329426,0.000742367,2.58E-06,0.006562568
RSM2176,0.000111671,3.35E-06,33.33462687,1.922048851,0.294605415,0.685111002,0.134452507,28.40582829,168.4959826,0.001227463,7.28E-06,0.017478985
RSM2182,0.000101136,3.91E-07,258.6598465,2.785225383,0.037828769,0.696138163,0.0204986,189.3157143,193.0396955,10.54966992,0.054650262,0.915694913
RSM2201,0.000192994,7.14E-06,27.02997199,2.956418028,0.561984635,1.088326577,0.239745682,25.3060209,50.46735441,0.017706646,0.000350853,0.138660019
RSM2202,5.40E-05,1.59E-06,33.96226415,2.576983283,0.15005755,0.524575576,0.092421542,31.64100545,131.4226677,0.000376216,2.86E-06,0.010187215
RSM2207,1.27E-05,2.19E-06,5.799086758,1.233254216,0.212795183,0.147023448,0.154255071,5.31327844,7.184371751,0.008515484,0.001185279,0.93802777
RSM2218,0.000454254,5.14E-06,88.37626459,4.685971155,0.462208625,1.783437224,0.152049451,65.38654512,77.65538566,0.001355314,1.75E-05,0.016181827
RSM2224,1.28E-05,1.19E-06,10.75630252,0.930210568,0.113002635,0.124718203,0.074455506,9.337883412,40.07930115,0.000940387,2.35E-05,0.095028866
RSM2235,0.000732804,6.48E-06,113.087037,3.127301061,0.480096061,1.660646639,0.096925457,95.51130828,69.936629,0.000314133,4.49E-06,0.002014069
RSM2238,6.01E-05,1.69E-06,35.56213018,1.874561366,0.158046892,0.455131728,0.082858938,30.620563,29.92591129,1.451951945,0.04851822,0.875405639
RSM2241,0.00149035,9.46E-06,157.5422833,3.638181822,0.733553447,2.424619325,0.125963094,107.3039386,77.42459727,0.00220102,2.84E-05,0.012224833
RSM2247,0.000136428,5.99E-06,22.77595993,6.119248492,0.554879149,1.291659193,0.331031853,21.75171854,107.6406114,0.00039316,3.65E-06,0.009370907
RSM2250,8.37E-05,2.44E-06,34.30327869,1.802684592,0.212285665,0.594793777,0.101973352,32.5158524,68.62130498,0.001530976,2.23E-05,0.020095489
RSM2251,4.39E-05,1.04E-06,42.21153846,3.154648347,0.102190419,0.424008533,0.069889576,33.82031198,44.32639067,0.001993275,4.50E-05,0.094636241
RSM2254,4.58E-05,3.58E-06,12.79329609,4.981306566,0.35243817,0.4874727,0.237015726,11.46538276,22.00530036,0.002185436,9.93E-05,0.172251889
RSM2257,0.00170606,6.59E-06,258.8861912,5.807452025,0.585929263,2.449717539,0.137703631,99.17130798,53.98261394,0.001298859,2.41E-05,0.014007896
RSM2270,5.75E-05,2.96E-06,19.42567568,2.561424547,0.268818925,0.55571358,0.164372225,18.84681632,59.29409308,0.000510749,8.61E-06,0.010858193
RSM2277,0.00013094,6.55E-06,19.99083969,6.180917346,0.61878372,1.203627885,0.365401011,18.36275829,26.30949218,0.017201356,0.000653808,0.293813834
RSM2282,0.00010735,3.79E-06,28.32453826,3.391459658,0.333480382,0.861526051,0.17859321,26.89173935,81.75196187,0.001745048,2.13E-05,0.03394937
RSM2283,0.000597942,1.60E-05,37.371375,5.937438244,1.338287383,2.720981804,0.500166719,30.32677775,26.0956953,0.006417656,0.000245928,0.042404118
RSM2288,7.17E-05,3.60E-06,19.91666667,3.532290725,0.345821395,0.614766325,0.207212785,16.53898847,21.39458986,0.002568543,0.000120056,0.131353988
RSM2297,0.000114071,4.91E-06,23.23238289,6.433763623,0.48061662,0.968698237,0.302199272,17.86942246,27.00318567,0.00136853,5.07E-05,0.063705049
RSM2305,5.46E-05,4.12E-06,13.25242718,4.487373415,0.391133455,0.57735751,0.252853223,12.72892554,18.70320708,0.007960518,0.000425623,0.288955382
RSM2317,4.06E-05,2.10E-06,19.33333333,2.334121428,0.201140124,0.385427149,0.124758481,17.22216106,25.96574008,0.013785772,0.000530922,0.395103949
RSM2333,0.000532551,5.72E-06,93.10332168,2.306953185,0.415871849,1.305367028,0.092605255,78.58007284,106.332937,0.002128006,2.00E-05,0.012987309
RSM2337,0.000176371,6.18E-06,28.53899676,4.234846337,0.527773053,1.136896284,0.256377453,24.72045384,55.57840398,0.004109393,7.39E-05,0.074497548
RSM2339,0.388052,9.40E-06,41282.12766,3.427578122,0.75012978,3.422536839,0.008042374,2372.352886,152.5581202,0.001550502,1.02E-05,0.005991007
RSM2343,0.000216939,5.17E-06,41.96112186,3.675762284,0.452684445,1.309407164,0.197679205,36.92573495,70.83775855,0.002747093,3.88E-05,0.030599599
RSM2347,0.000467455,5.77E-06,81.01473137,3.523511409,0.533268136,2.053021668,0.165718776,69.06169551,69.58388744,0.002804031,4.03E-05,0.014675566
RSM2357,2.54E-05,1.30E-06,19.53846154,0.652565396,0.117731449,0.159017089,0.061463342,14.42258316,16.6859026,17.14814308,1.027702456,0.907533578
RSM2360,2.16E-05,1.80E-06,12,1.773683387,0.170144857,0.217326183,0.118364542,10.23542432,90.11177333,0.000206088,2.29E-06,0.023855337
RSM2366,0.000569848,9.28E-06,61.40603448,5.840717121,0.786415307,2.973508511,0.245275203,67.58198809,53.54626778,0.00146606,2.74E-05,0.008619843
RSM2369,8.02E-05,1.64E-06,48.90243902,4.295320752,0.159720022,0.72212913,0.104312019,38.59187991,26.00999631,0.00025774,9.91E-06,0.011181443
RSM2378,9.50E-05,1.35E-06,70.37037037,1.621407054,0.120375026,0.524032378,0.050696594,57.62285311,43.38535868,0.001686698,3.89E-05,0.017939967
RSM2388,5.63E-05,3.57E-06,15.77030812,5.455819378,0.343856179,0.610298929,0.236224466,14.40234314,19.83878361,0.006133229,0.000309153,0.27514998
RSM2400,4.10E-05,3.48E-06,11.7816092,3.960525274,0.333095354,0.450688724,0.223181461,11.25729371,18.75622842,0.008534829,0.00045504,0.419235301
RSM2401,0.000437933,5.20E-06,84.21788462,4.773311105,0.459918047,1.537672119,0.170474662,50.28278487,150.2780798,0.00836721,5.57E-05,0.093778365
RSM2422,0.000305274,3.08E-06,99.11493506,0.951111781,0.241582924,0.655894123,0.058135931,62.89332126,31.64964035,0.001331307,4.21E-05,0.007874217
RSM2423,6.40E-05,2.89E-06,22.14532872,1.327077704,0.235929475,0.387805035,0.113919243,18.97718424,127.4193636,0.000183144,1.44E-06,0.004040773
RSM2424,0.000139622,7.19E-06,19.41891516,1.75801881,0.546457194,0.781083867,0.231375234,18.81898594,36.3724496,0.04633948,0.001274027,0.289668612
RSM2425,5.96E-05,2.85E-06,20.9122807,1.365433239,0.236543624,0.370921527,0.116070641,17.81455899,75.45107884,0.000107072,1.42E-06,0.002441061
RSM2428,0.00028424,7.94E-06,35.79848866,3.655659696,0.617958975,1.440410003,0.247628278,32.42659241,65.21449134,0.003775974,5.79E-05,0.037868345
RSM2430,0.00013285,7.36E-06,18.05027174,1.757864809,0.560396323,0.795439955,0.25180081,17.61025727,34.2630617,0.115717685,0.003377331,0.596783216
RSM2434,0.000119438,7.85E-06,15.21503185,1.703892721,0.589592483,0.683824019,0.270677712,14.08339227,22.24995675,0.248889716,0.011186076,0.749410609
RSM2454,5.44E-05,3.90E-06,13.94871795,3.632178421,0.367947297,0.537248929,0.23714368,12.62930423,37.85941702,0.008448559,0.000223156,0.200423308
RSM2459,0.000710698,3.53E-06,201.3308782,2.093890787,0.267336521,1.157000911,0.038800545,166.2307234,196.4904549,0.000136567,6.95E-07,0.000841051
RSM2467,0.000243734,7.23E-06,33.71147994,3.301205215,0.603169727,1.480176734,0.23973732,34.41861162,62.95981077,0.001761386,2.80E-05,0.014623256
RSM2469,5.87E-05,2.79E-06,21.03942652,3.319942974,0.26547655,0.506974793,0.163088287,17.32921999,20.76007448,0.003213114,0.000154774,0.134036016
RSM2476,5.41E-05,3.77E-06,14.35013263,3.084689093,0.350491996,0.503438242,0.218108551,12.86734459,26.45024352,0.004068535,0.000153818,0.135138208
RSM2477,0.000511501,4.53E-06,112.914128,6.247758042,0.429973743,2.120136456,0.166358164,71.0452612,51.92523111,0.000291679,5.62E-06,0.003631744
RSM2481,0.000269997,4.45E-07,606.7348315,1.718356862,0.042230703,0.725772836,0.012100714,334.3529197,50.10552145,1.86E-06,3.72E-08,2.04E-05
RSM2492,0.000359812,6.16E-06,58.41103896,4.145301155,0.54731552,0.949977167,0.234123935,22.61948812,20.37826769,0.024426045,0.001198632,0.526915405
RSM2497,3.77E-05,2.52E-06,14.96031746,1.936134669,0.2188529,0.391514591,0.134444575,16.23379619,26.99030647,0.013693519,0.00050735,0.20469467
RSM2509,0.000482627,3.03E-06,159.2828383,2.839410865,0.286391393,1.468082758,0.078705715,103.9823655,35.49054533,0.033616459,0.000947195,0.138934392
RSM2513,9.67E-05,2.98E-06,32.44966443,2.050588193,0.256996199,0.681048577,0.12080618,31.42710388,113.9853845,0.000943313,8.28E-06,0.013268442
RSM2514,0.000126198,5.48E-06,23.02883212,1.511902369,0.378940266,0.626910067,0.147496514,23.69402868,32.13125921,0.05739488,0.001786263,0.369269491
RSM2517,4.85E-05,3.97E-06,12.21662469,3.416151479,0.359822677,0.527587251,0.233751309,12.58217329,15.37808181,0.058603586,0.003810852,0.66404273
RSM2518,3.75E-05,1.95E-06,19.23076923,1.976938875,0.18660925,0.342524355,0.116476717,16.39335174,18.364595,0.336950862,0.018347852,0.880839953
RSM2523,7.60E-05,5.74E-06,13.24041812,5.735500192,0.537808615,0.807365891,0.344432982,13.06715635,58.58543326,0.002182925,3.73E-05,0.073802373
RSM2529,7.67E-05,5.50E-07,139.4545455,0.778592031,0.052012681,0.349150903,0.018048761,107.8403284,53.84805143,1.78E-05,3.31E-07,0.000167884
RSM2531,0.000534474,1.24E-06,431.0274194,2.522840031,0.124669569,1.383811482,0.030131514,256.0185295,128.2169888,0.001725272,1.35E-05,0.015809634
RSM2573,0.000268579,5.03E-06,53.39542744,1.438151185,0.353087295,0.839472924,0.089101751,52.52134967,72.77325196,0.068618436,0.000942907,0.229403414
RSM2581,0.000109705,1.79E-06,61.2877095,4.354183411,0.152522475,0.926685318,0.066616618,77.54702226,127.8188297,0.000943367,7.38E-06,0.014051214
RSM2615,0.000173944,5.12E-06,33.9734375,2.286562847,0.415841888,0.888574482,0.16590137,29.85790187,70.27450559,0.017765714,0.000252805,0.167977872
RSM2620,8.12E-05,5.13E-06,15.82846004,5.25516881,0.480295618,0.728830642,0.300256377,13.53162035,30.91003621,0.002395795,7.75E-05,0.118543956
RSM2622,0.000247416,4.78E-06,51.76066946,1.770394049,0.377216481,0.844903677,0.122286891,38.51613643,42.7448084,0.291651886,0.006823095,0.633376056
RSM2629,7.67E-05,1.12E-07,684.8214286,1.053894415,0.010561041,0.412867656,0.003060721,751.9735784,292.3479463,0.001039469,3.56E-06,0.010595013
