MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
RSM2879,H2O,21.6502725,0.0198168,-54.05163318,2.786881028,-43.15665,0.821897775,0.031368397,0.038165813
RSM2882,H2O,5.51238765,4.30E-05,-34.53634159,0.115802906,-33.39111,0.063794152,0.002795004,0.043812851
RSM2891,H2O,9.468633,0.286961,-65.89325808,8.692716274,-65.36749,2.6402324,0.003934323,0.001490143
RSM2895,H2O,17.2845315,0.00850081,-52.60132049,4.020291054,-48.22425,0.929749338,0.003540233,0.003807729
RSM2896,H2O,17.212326,0.0114474,-49.77331694,8.23403946,-53.25875,0.370057801,0.004597081,0.012422602
RSM2898,H2O,17.9571915,0.00240464,-48.54630123,1.054177441,-38.29214,0.317329336,0.002076692,0.00654428
RSM2904,H2O,9.997104,0.244333,-60.00445475,7.206252049,-64.72331,0.288344661,0.001218256,0.004225
RSM2905,H2O,15.8476365,9.83E-05,-35.31751188,0.210010573,-31.81278,0.467642576,0.075162683,0.160726775
RSM2910,H2O,8.0192505,3.07E-06,-17.97269082,0.022333375,-19.9875,0.41849988,0.397791955,0.950518685
RSM2922,H2O,11.044389,343.111,-84.43679702,7.90756765,-61.55545,0.647449532,0.001569472,0.002424083
RSM2924,H2O,27.600039,1.69E-05,-23.15355169,0.085488613,-21.48074,0.227752624,0.138239039,0.606970128
RSM2929,H2O,30.8218695,0.0515768,-54.1824642,2.061367234,-37.7752,0.524063683,0.028895153,0.05513672
RSM2943,H2O,8.602167,3.09E-05,-29.9202428,0.085232017,-28.414,0.098767174,0.058165815,0.588918491
RSM2950,H2O,13.3162815,0.0304466,-57.25196335,1.938081966,-38.57134,0.41838634,0.017782454,0.042502472
RSM2953,H2O,7.1182635,0.00588792,-53.74144154,1.479019325,-47.27369,1.083254644,0.012209857,0.011271456
RSM2958,H2O,23.224752,4.53E-05,-28.15738707,0.170775591,-26.34256,0.165848526,0.043625054,0.263041556
RSM2965,H2O,22.893861,0.000489985,-41.55069557,0.466330649,-35.02395,0.250516217,0.028271396,0.112852557
RSM2966,H2O,27.8983515,0.0130422,-49.20525763,1.37544017,-37.44337,0.166440852,0.026560413,0.15957869
RSM2972,H2O,8.5285185,1.40E-05,-32.12419472,0.035438418,-24.9373,0.352435775,0.325977537,0.924927489
RSM2975,H2O,21.0408825,9.51E-05,-29.9224485,0.941301872,-35.42204,0.584842785,0.03206868,0.054832993
RSM2981,H2O,24.864555,0.000154829,-33.88418098,0.428784159,-31.6778,0.194193164,0.035813843,0.184423808
RSM2982,H2O,5.4062994,2.92E-06,-19.79525922,0.016040672,-20.25329,0.20178168,0.186086387,0.922216463
RSM2985,H2O,21.646665,0.000819502,-40.87738445,3.712678853,-48.66698,0.400760881,0.004821397,0.012030607
RSM2992,H2O,3.7490139,5.73E-06,-24.48538259,0.021024443,-24.35112,0.110737925,0.099286915,0.8965936
RSM2998,H2O,20.7835845,10.632,-69.46547759,13.85984753,-62.08495,0.848898415,0.000693828,0.000817327
RSM3003,H2O,17.445648,0.00350295,-48.93711593,5.664802125,-50.13481,0.636145564,0.020450375,0.032147319
RSM3007,H2O,19.7416275,0.00084241,-47.67339936,0.37271331,-33.53135,0.071562921,0.028048445,0.391941022
RSM3012,H2O,27.020286,0.000205643,-31.62280418,0.932632333,-38.75255145,0.533340684,0.0292188,0.054784495
RSM3013,H2O,25.3850895,0.000130371,-33.07786006,0.399040972,-32.11323,0.287694204,0.028625924,0.099501218
RSM3015,H2O,9.9222345,9.18E-06,-24.58218107,0.038040574,-23.85982,0.057872104,0.044537406,0.769583335
RSM3019,H2O,45.077766,1.70E-05,-22.02936252,0.096748754,-19.67177,0.235690795,0.150449674,0.63833496
RSM3032,H2O,4.23058185,0.000388289,-41.43314464,0.642455988,-40.41781,0.4868199,0.027578638,0.056650596
RSM3040,H2O,9.2300385,0.000574717,-44.85747967,0.386666304,-36.12097,0.310186492,0.101197805,0.326248265
RSM3044,H2O,14.5644765,0.000129044,-35.2408008,0.485871197,-34.3456,0.604571574,0.045518659,0.07529077
RSM3062,H2O,29.802168,1.35E-05,-21.33610392,0.084018676,-20.90921,0.136539539,0.101291987,0.741850947
RSM3065,H2O,18.800292,1.98E-05,-25.93185441,0.084302235,-24.40958,0.484118192,0.321610865,0.66432303
RSM3076,H2O,8.1318045,0.0696085,-61.9021515,1.771315921,-43.68537,0.466044287,0.005334217,0.01144573
RSM3083,H2O,10.585626,0.139828,-59.3392686,6.608983176,-56.89794,1.485536927,0.00436623,0.00293916
RSM3084,H2O,1.47537315,0.00670253,-49.03711034,1.119703264,-59.16574875,0.265412734,0.001090729,0.004109559
RSM3092,H2O,15.317223,0.00124323,-46.05325853,5.172839626,-47.6985,0.532448837,0.004524443,0.008497422
RSM3110,H2O,20.97123,0.0100227,-51.76372381,2.572518451,-42.53286,1.311257306,0.115124485,0.087797021
RSM3120,H2O,7.063041,1710200,-102.6664204,7.076676285,-55.7778,1.717066241,3.03E-05,1.76E-05
RSM3126,H2O,18.1267995,6.41E-05,-27.97995388,0.283259931,-30.0727,1.2694983,0.067561007,0.053218667
RSM3130,H2O,24.8041155,0.000514519,-38.2916879,0.914597562,-35.36429348,0.439708247,0.161388653,0.367035765
RSM3145,H2O,10.2214905,0.00108302,-45.47929311,0.504045999,-36.26307,0.482409167,0.118223246,0.245068407
RSM3148,H2O,4.8897054,0.000437138,-41.86192969,1.320964195,-50.77948,0.570469033,0.00397798,0.006973174
RSM3150,H2O,13.207779,0.165427,-57.51235061,7.063543353,-53.44867,1.338927505,0.003434432,0.002565062
RSM3159,H2O,6.716832,17.2743,-76.22086396,1.657379743,-44.93536,0.938726202,0.183696283,0.195686753
RSM3169,H2O,23.542656,0.000954695,-40.12357843,1.867710104,-37.52507,0.426289142,0.021320467,0.050014097
RSM3176,H2O,38.609796,2.31E-05,-21.88653878,0.125433068,-20.86951,0.277937259,0.172593686,0.620980743
RSM3180,H2O,19.518684,0.00120839,-47.63233125,1.062138511,-36.02286,0.861893719,0.114573306,0.132932058
RSM3195,H2O,9.9065835,3.09E-05,-27.3894019,0.088277327,-27.69664,0.745914151,0.680166091,0.911855728
RSM3200,H2O,5.124759,0.000129908,-35.7445364,0.320688417,-37.23744,0.411609177,0.010685611,0.025960575
RSM3205,H2O,4.65148275,0.0317698,-54.52312511,1.925992747,-51.42076,0.379153821,0.003478606,0.009174656
RSM3206,H2O,15.685188,8.03E-05,-36.91355977,0.166264515,-31.46244,0.099088885,0.015972729,0.16119597
RSM3213,H2O,4.0743216,0.00522024,-48.02693662,2.574016473,-61.37727,0.678913838,0.006472616,0.009533781
RSM3217,H2O,8.7848175,0.00016311,-36.0449046,0.438002809,-35.22658,0.11396829,0.005337843,0.046836211
RSM3226,H2O,36.0908175,0.00537944,-52.9322207,1.372707648,-36.01976,0.322000737,0.07863125,0.244195869
RSM3256,H2O,18.1724205,0.00013424,-32.3202152,0.456885785,-34.43665,0.247111925,0.022785262,0.092206241
RSM3265,H2O,26.1536535,3.50E-05,-27.87037009,0.115469452,-24.59876,0.266638663,0.127664935,0.478793788
RSM3266,H2O,14.785755,0.000224555,-36.25614373,0.710687893,-33.9607,0.285010579,0.0091456,0.032088632
RSM3273,H2O,14.4995415,0.0147466,-49.17185712,9.511179993,-62.23967,0.208421543,0.000114949,0.00055152
RSM3275,H2O,15.5400555,3.14493,-73.53443001,2.288807236,-44.50118,0.696315136,0.018488066,0.026551292
RSM3284,H2O,16.350744,0.00027582,-35.13640678,0.662418588,-34.88127,0.266896542,0.026145193,0.097960029
RSM3286,H2O,31.0880475,1.42E-05,-21.81424892,0.108899496,-22.98685,0.289526822,0.259868888,0.897564123
RSM3287,H2O,25.4715585,6.70E-05,-32.78835475,0.147455765,-26.51734,0.095517051,0.038323699,0.401223641
RSM3305,H2O,13.9316655,0.000823684,-49.50901654,0.799425484,-41.08594,0.117704402,0.023241809,0.19745913
RSM3317,H2O,2.80356585,1.01E-05,-30.46515169,0.018958322,-29.22312,0.243378435,0.219000793,0.899836474
RSM3320,H2O,49.2003615,2.62E-05,-23.50543486,0.135293671,-23.16741,0.129197706,0.117885923,0.912445946
RSM3323,H2O,49.4869635,3.13E-05,-27.18264285,0.130237139,-23.47699,0.070942792,0.066910764,0.943165069
RSM3324,H2O,5.897985,0.308677,-64.87048599,4.163449314,-54.25134,0.614010193,0.001663686,0.002709542
RSM3334,H2O,46.8866775,0.000413558,-38.67471809,0.328336692,-27.94494,0.082021372,0.081203348,0.990026699
RSM3337,H2O,167.741535,6.35E-05,-29.16799255,0.303400948,-25.03468,0.076219614,0.070211089,0.921168261
RSM3341,H2O,6.881445,0.000310843,-42.23186804,0.283031659,-38.14829,0.275077973,0.050836328,0.184806974
RSM3355,H2O,54.597348,7.74E-06,-17.10014357,0.067639228,-16.13698,0.135168189,0.121575185,0.899436369
RSM3363,H2O,26.1334515,9.61E-05,-37.85229238,0.122816045,-28.10992,0.304344165,0.182369673,0.599221847
RSM3364,H2O,16.959246,0.00250327,-45.87310579,2.959133776,-48.51471,0.551849645,0.012982112,0.023524727
RSM3369,H2O,2.9128731,0.00443827,-53.48735948,2.421741188,-66.99014,0.217660584,0.000105487,0.00048464
RSM3372,H2O,22.521123,3.00138,-66.66067212,9.066534751,-50.43028,0.770624478,0.004157175,0.005394553
RSM3373,H2O,34.5895425,52.4799,-65.91724074,16.90905167,-53.90192,0.515428147,0.001524309,0.002957365
RSM3388,H2O,10.841148,2.73E-05,-27.93682357,0.099052441,-28.79797,0.542017521,0.425270617,0.784606771
RSM3391,H2O,33.763758,0.000142702,-31.25230422,0.97890435,-33.68646,0.932116762,0.02904824,0.031163735
RSM3396,H2O,44.8168605,1.68E-05,-22.66638651,0.096567962,-20.076,0.09334663,0.085311298,0.913919414
RSM3399,H2O,23.5461525,0.000636765,-43.93633628,0.516679096,-32.21025,0.207691326,0.03583004,0.172515824
RSM3405,H2O,12.6339645,1.90E-05,-29.57321362,0.071587966,-24.39185,0.190780128,0.034478942,0.180726069
RSM3407,H2O,9.410469,1.50E-05,-26.06083053,0.072534766,-27.19131,0.29674183,0.067505408,0.227488683
RSM3408,H2O,11.4236205,1.50E-05,-23.0803856,0.253150948,-30.42695,0.603046538,0.063425949,0.105175877
RSM3410,H2O,38.5882065,1.88E-05,-24.14450436,0.088884473,-21.80348,0.172831807,0.144409725,0.835550628
RSM3415,H2O,4.23159195,6.74E-05,-36.01768471,0.086109448,-34.6187,0.082572369,0.052842484,0.639953594
RSM3416,H2O,21.815274,6.62E-05,-30.89561277,0.244469478,-30.18325,0.447859847,0.052651979,0.117563518
RSM3419,H2O,20.48061,2.17E-05,-27.64825658,0.098373201,-25.40197,0.444992188,0.400424367,0.899845834
RSM3420,H2O,29.234514,0.000230882,-37.61039706,0.356255389,-32.24347,0.125884676,0.030536975,0.242578968
RSM3423,H2O,21.3359205,0.654016,-64.6040813,1.46843432,-39.73739,0.652201665,0.088682648,0.135974273
RSM3426,H2O,13.2053925,2.11E-05,-22.84611425,0.102097024,-25.19868,0.922954592,0.641879384,0.695461499
RSM3438,H2O,3.57503805,0.000135439,-38.998425,0.412694394,-39.75474,0.103975061,0.002651993,0.025506049
RSM3442,H2O,8.61915,7.41E-06,-23.25353574,0.032148704,-22.52698,0.08015644,0.073892065,0.921848138
RSM3455,H2O,22.7434005,0.00142377,-44.31328243,2.725449638,-39.38188,0.367192135,0.005259837,0.014324481
RSM3457,H2O,16.7500665,2.60E-05,-27.84097412,0.097947938,-26.60945,0.075310223,0.039505454,0.524569604
RSM3461,H2O,10.9032525,0.000625397,-43.22435699,0.934710183,-36.22758,0.910098676,0.016268073,0.017875065
RSM3468,H2O,11.0465535,0.00159447,-44.34412535,1.301766925,-41.95188,0.508917885,0.023744581,0.046656998
RSM3469,H2O,7.1170425,0.000163087,-43.49525192,0.174413383,-39.3739,0.124317704,0.101957363,0.820135499
RSM3474,H2O,11.2049505,0.0157477,-51.46392525,1.782360115,-42.00177,0.576781791,0.083301041,0.144423839
RSM3478,H2O,31.827141,0.00124359,-42.88837062,2.862024072,-40.29448,0.454381847,0.006290111,0.013843227
RSM3481,H2O,9.993774,0.000461253,-37.65865543,0.851070825,-36.27221,1.168724938,0.036700138,0.031401861
RSM3485,H2O,8.982786,0.0130237,-59.3186828,3.181420248,-52.22078,0.472143918,0.032906952,0.069696867
RSM3497,H2O,17.1499995,0.00212513,-46.58540203,0.741478043,-36.78162,0.801999622,0.107777029,0.134385386
RSM3517,H2O,19.8093375,2.13E-05,-23.62053288,0.117985667,-24.52096,0.374755454,0.069474191,0.185385402
RSM3545,H2O,47.7050805,0.00821268,-47.68504374,3.86870352,-41.09495,0.268836006,0.011160037,0.041512434
RSM3546,H2O,11.1003885,6.17E-05,-31.51275422,0.144605802,-30.28616,0.067268391,0.03725288,0.553794726
RSM3548,H2O,47.0794845,3.64E-05,-25.84240028,0.157767252,-23.94747,0.600333066,0.496181509,0.826510376
RSM3554,H2O,57.59457,5.10E-05,-26.24970858,0.202395658,-23.33112,0.073884336,0.06690262,0.905504791
RSM3565,H2O,14.375721,0.00138683,-43.67185066,3.528051265,-51.20127,0.149500371,0.004150455,0.027762172
RSM3582,H2O,18.915621,5.53E-05,-30.742342,0.250665946,-34.88923,0.220166285,0.020699794,0.094018908
RSM3594,H2O,3.13716525,3.09E-05,-31.27276836,0.082856431,-34.00389,0.269324974,0.165068469,0.612897002
RSM3596,H2O,13.749792,0.10471,-63.48455054,3.99000871,-47.91951,0.537104742,0.005987639,0.011147992
RSM3604,H2O,3.75157245,3.97E-05,-36.08364966,0.067772062,-32.83447,0.094950354,0.03131497,0.32980362
RSM3610,H2O,7.75113,0.00101551,-42.52186928,3.877323577,-51.63117,0.360436654,0.002070269,0.005743781
RSM3616,H2O,2.1975003,13.6615,-80.27188296,0.066474157,-36.41555,0.197344382,0.187037306,0.94777112
RSM3629,H2O,10.093563,2545.55,-91.33864335,5.21983944,-52.48434,0.838759584,0.008760042,0.010444044
RSM3630,H2O,49.5427965,0.00019897,-30.31488008,0.592513988,-27.17242,0.282459573,0.061939332,0.219285654
RSM3657,H2O,42.4318035,1.13E-05,-19.19757915,0.075990369,-17.60351,0.190720536,0.177516043,0.930765226
RSM3683,H2O,61.49955,6.04E-05,-27.7390083,0.216701511,-25.60439,0.071644011,0.073254791,1.02248311
RSM3692,H2O,36.7083105,0.000369496,-35.31701389,0.745067892,-32.94558,0.267419638,0.042747558,0.159851976
RSM3704,H2O,31.532991,10.0328,-69.18752659,3.04717172,-41.08583,0.269148769,0.015598204,0.057953839
RSM3705,H2O,80.12868,1.79E-05,-21.89909022,0.106823176,-17.98418,0.064969571,0.065022803,1.000819337
RSM3706,H2O,6.2373675,0.0721486,-56.17107859,2.147977689,-49.77151,0.763278012,0.010012538,0.013117813
RSM3715,H2O,62.85153,0.0018773,-44.61338775,1.031621787,-37.05256,0.331963885,0.049797115,0.150007627
RSM3728,H2O,29.4600105,0.075802,-57.67432813,4.095524308,-44.21978,0.668015922,0.008749606,0.0130979
RSM3735,H2O,30.7096485,2.99E-05,-26.64406486,0.140788793,-25.74424,0.118728775,0.089119299,0.750612472
RSM3749,H2O,23.3762115,0.000908014,-39.21023907,3.137366007,-43.70936,0.622949138,0.034208493,0.054913781
RSM3754,H2O,43.2369975,0.000163168,-39.42218245,0.180168703,-28.01028,0.097481799,0.08637751,0.886088598
RSM3760,H2O,18.448755,7.51E-06,-20.81931747,0.045066524,-20.25805,0.154182093,0.135406289,0.878223185
RSM3761,H2O,2.8421439,0.000114261,-39.58940293,0.636761952,-48.76313,0.070098331,0.00711783,0.101540653
RSM3765,H2O,10.47174,0.00510515,-51.51863025,3.29339701,-50.33512,0.572938011,0.026579351,0.04639132
RSM3766,H2O,44.466378,0.00046014,-40.31292506,0.347152032,-30.546,0.168925773,0.106677323,0.631504129
RSM3770,H2O,41.9327475,2.51E-05,-25.01906431,0.11145593,-22.91862,0.168549882,0.15604684,0.925819932
RSM3775,H2O,16.156272,0.00243244,-46.75015765,1.40311485,-43.17147,0.814435064,0.028411608,0.03488505
RSM3784,H2O,34.2929505,6.48E-05,-31.53937449,0.190477152,-28.18691,0.162701645,0.106848631,0.656715123
RSM3793,H2O,25.358838,0.00105068,-44.32009789,0.739466631,-32.97605,0.421819433,0.035077221,0.083156959
RSM3796,H2O,20.1358995,9.89E-06,-19.86527843,0.061339084,-20.79656,0.668138871,0.57336109,0.858146585
RSM3799,H2O,6.7901475,0.000188143,-43.57686693,0.186956495,-34.67015,1.04299877,0.284597397,0.272864557
RSM3801,H2O,17.6776935,187.506,-84.60992828,7.179403458,-51.07213,0.796505561,0.001509755,0.001895473
RSM3812,H2O,14.094114,1.22E-05,-23.16250857,0.067104352,-23.70413,0.151797829,0.070237143,0.462701893
RSM3820,H2O,26.1067005,0.000999768,-43.17872387,1.564046144,-38.62781,0.566608008,0.003152347,0.005563542
RSM3823,H2O,10.157055,0.0977559,-61.9685079,1.618998068,-49.79487,0.321958401,0.080324602,0.249487516
RSM3830,H2O,27.141165,0.000757973,-43.14664028,0.85825658,-35.08492,0.565432527,0.023165123,0.040968854
RSM3834,H2O,9.7363095,0.000937646,-43.53591288,1.555393562,-43.97929,0.314225249,0.010587908,0.033695282
RSM3843,H2O,94.599195,4.54E-06,-13.29588268,0.055917173,-11.86518,0.087601236,0.075969342,0.867217705
RSM3845,H2O,71.38854,1.05E-05,-18.88772484,0.08921941,-17.04893,0.076407899,0.069844211,0.914096734
RSM3846,H2O,9.139629,2.92E-05,-26.34763676,0.096609481,-28.12929,1.300116821,0.965112803,0.742327757
RSM3849,H2O,17.5568145,0.00419375,-48.78650978,1.905142083,-43.51234,0.336073513,0.010085265,0.030009103
RSM3850,H2O,17.1377895,0.00182843,-46.62121179,2.857896507,-47.73419,0.353843992,0.011186285,0.031613607
RSM3860,H2O,7.2805455,5.51E-06,-22.15779018,0.025491885,-20.91197,0.309015936,0.269369905,0.871702309
RSM3864,H2O,12.3668985,0.000889338,-41.64753293,1.467154829,-40.21888,1.220082741,0.034748167,0.028480172
RSM3865,H2O,13.360959,0.0574859,-54.08517636,2.865453886,-45.22077,0.584026098,0.007835404,0.013416189
RSM3875,H2O,10.6265295,0.0151667,-54.31473942,3.596226644,-48.19718,0.36085453,0.004281048,0.011863639
RSM3889,H2O,78.891585,8.03E-06,-17.29185163,0.062048661,-13.08639,0.047895651,0.045972265,0.959842156
RSM3891,H2O,52.2840525,6.28E-05,-26.5024602,0.268993744,-29.51795341,0.076032609,0.076857287,1.010846373
RSM3898,H2O,10.078689,13.4823,-72.75398323,5.064436765,-52.22211,2.150288305,0.031607677,0.014699274
RSM3905,H2O,3.63659865,3.22E-06,-20.44960194,0.016379271,-20.95372,0.378249002,0.368038289,0.973005313
RSM3908,H2O,6.585075,8.77E-05,-33.57658426,0.397050924,-35.67224,0.725885738,0.138228206,0.190426949
RSM3912,H2O,30.240063,0.000215368,-37.58336066,0.352848921,-32.3967,0.301172579,0.0870043,0.288885199
RSM3918,H2O,7.3455915,1.81E-05,-27.60829684,0.074061734,-29.24889,0.524892154,0.145651627,0.277488672
RSM3966,H2O,10.28748,0.0013374,-50.24248414,1.129948063,-43.19288,0.520750722,0.011808944,0.022676769
RSM3971,H2O,19.6017675,3.08E-05,-31.19540835,0.080281512,-24.69174,0.16811571,0.072081071,0.428758689
RSM3985,H2O,23.0758455,0.0029366,-52.64527417,1.311535038,-38.8787,0.246342329,0.042860782,0.1739887
RSM3992,H2O,309.18717,3.03E-05,-22.62444287,0.190963893,-15.70943,0.048112719,0.042240397,0.877946568
RSM3993,H2O,42.7683555,5.50E-05,-28.60473388,0.266809546,-28.82835,0.233902741,0.163511561,0.699057907
RSM3997,H2O,21.9640695,1.46E-05,-21.30201595,0.093698464,-22.90749,0.190649337,0.067201342,0.352486626
RSM4006,H2O,6.616488,0.00550331,-43.36178848,2.851976275,-51.09191,0.804457616,0.003909297,0.004859543
RSM4009,H2O,47.396223,2.89E-05,-22.5047461,0.167658576,-24.00226,0.690054291,0.532805792,0.772121555
RSM4015,H2O,21.2767575,9.44E-05,-34.2872325,0.263853435,-30.1307,0.313739087,0.076337435,0.243315028
RSM4021,H2O,5.758902,3.57E-06,-19.60811809,0.022789613,-22.25022,0.300684088,0.271850062,0.904105245
RSM4023,H2O,7.6889145,9.88E-05,-32.69848257,0.520761506,-34.54415,0.608476519,0.028490757,0.0468231
RSM4030,H2O,63.839985,0.00100481,-49.19702425,0.267276259,-24.48977,0.096914993,0.064041894,0.660804816
RSM4038,H2O,29.788071,0.0153856,-55.36393808,1.027962204,-34.0903,0.359105605,0.075490205,0.210217284
RSM4040,H2O,120.769665,7.99E-06,-15.81003755,0.089013802,-16.10863,0.069264956,0.061336006,0.885527246
RSM4054,H2O,11.7041175,0.00154964,-45.19009061,0.895675556,-35.8134,0.305904905,0.005430285,0.017751545
RSM4062,H2O,52.811802,0.000231455,-33.28316104,0.448287243,-30.25303,0.209858404,0.099851819,0.475805671
RSM4063,H2O,31.379034,0.173038,-62.58835897,2.620972613,-40.98316,0.163615613,0.020974733,0.128195179
RSM4068,H2O,32.185449,0.0013486,-41.83576024,1.702241702,-36.38794,0.347471717,0.03173065,0.091318657
RSM4072,H2O,8.9355555,3.79E-06,-19.88280343,0.022419064,-19.11983,0.12617694,0.118896916,0.942303048
RSM4079,H2O,36.4724355,0.00328335,-42.17401037,3.267116904,-40.66695,0.670327249,0.025877124,0.038603718
RSM4082,H2O,69.89448,3.41E-06,-12.48527919,0.042192647,-11.49336,0.032630712,0.028539698,0.874626865
RSM4092,H2O,8.145846,0.184089,-64.01155777,2.915104981,-49.92563,0.670266443,0.005608671,0.008367822
RSM4098,H2O,20.79807,9.74E-06,-19.4772491,0.074649864,-21.66551,0.235686433,0.075376925,0.319818685
RSM4109,H2O,10.941936,0.0355723,-54.77646735,6.915320739,-59.42624,0.913682583,0.005662644,0.006197606
RSM4117,H2O,9.5036535,3.91E-05,-32.79178558,0.105065659,-29.23437,0.271258653,0.102078458,0.376314108
RSM4119,H2O,3.11748495,0.000376935,-39.58434595,1.386663025,-51.98312,0.686321793,0.011061762,0.016117457
RSM4127,H2O,61.51842,7.60E-05,-29.45271,0.275810835,-25.74435,0.311416185,0.237835528,0.763722436
RSM4133,H2O,11.7454095,1.37E-05,-23.71855175,0.0638576,-24.79234,0.275739239,0.202601224,0.734756595
RSM4136,H2O,5.0209629,0.0070684,-51.92860221,2.472433039,-52.20199,0.71395871,0.002137067,0.002993264
RSM4144,H2O,17.658102,0.00264003,-40.93288088,8.593172449,-52.47938,0.862595657,0.005062106,0.005868458
RSM4160,H2O,12.173481,0.000963612,-45.43155875,2.504680986,-53.29079,0.19793776,0.005124047,0.025887164
RSM4167,H2O,9.3102915,4.24E-05,-31.07753402,0.101670572,-29.54033,0.040315333,0.02663084,0.660563575
RSM4175,H2O,29.6958855,0.00013171,-32.29294957,0.334269076,-27.75669,0.575556999,0.089105924,0.154816854
RSM4181,H2O,2.77237485,0.00240308,-48.29914617,1.081808517,-53.13684,0.740941416,0.014576647,0.019673143
RSM4197,H2O,3.14394735,0.607726,-63.74038537,1.822431806,-54.67577,0.542988759,0.003035611,0.005590559
RSM4199,H2O,3.6005514,12.3487,-71.4125586,2.403858037,-56.06259,0.473907923,3.03E-06,6.38E-06
RSM4210,H2O,34.630779,0.000360349,-39.44544609,0.426307069,-31.14378,0.149530907,0.066700913,0.446067735
RSM4212,H2O,10.038729,0.00056091,-38.61336266,0.813071569,-37.89872,0.603260247,0.018440576,0.030568194
RSM4216,H2O,6.5288535,0.000633804,-46.25522183,0.796193186,-40.58281,0.502147059,0.042949319,0.085531356
RSM4228,H2O,35.44452,0.00186416,-44.34037208,0.972982942,-33.63048,0.130819075,0.016713502,0.127760435
RSM4230,H2O,12.0856245,3.90E-05,-32.52730365,0.234180418,-30.72838,0.882477596,0.543307124,0.615661097
RSM4232,H2O,6.0314625,0.000303086,-41.09671785,0.788574333,-42.53706,0.704964415,0.016079553,0.022809028
RSM4237,H2O,35.351502,0.00330383,-49.08223526,0.884098282,-35.6143,0.148839887,0.039773424,0.267222885
RSM4240,H2O,109.581975,3.52E-05,-26.2548593,0.16508321,-20.00993,0.069833291,0.06458859,0.924896836
RSM4241,H2O,54.1521825,8.32E-05,-28.11504021,0.284163132,-26.05477,0.429562408,0.271432954,0.631882466
RSM4255,H2O,33.610578,0.0103146,-57.37888267,0.526675413,-32.13478,0.167635893,0.128355553,0.765680611
RSM4258,H2O,14.3391465,8.53255,-71.1632925,11.94878329,-57.76435,0.690922686,0.000299277,0.000433155
RSM4260,H2O,14.2109415,5274.3,-93.48689557,4.508097187,-50.59423,1.809765552,0.017606197,0.009728441
RSM4271,H2O,16.9063545,0.000305767,-38.6216066,1.030246567,-35.65508,0.447126929,0.0903527,0.20207394
RSM4278,H2O,66.34137,9.92E-06,-18.81850682,0.072418406,-16.03576,0.051514597,0.047033572,0.91301446
RSM4290,H2O,32.270253,1.00E-05,-20.4791634,0.075305941,-20.59849,0.218846968,0.211543108,0.966625717
RSM4294,H2O,25.246062,7.95E-05,-37.23658752,0.13089495,-26.76275,0.317776239,0.210623499,0.662804432
RSM4297,H2O,5.765673,29108.7,-98.00362772,3.409497193,-63.0007,1.62760517,0.012189879,0.007489457
RSM4298,H2O,4.5469596,18.088,-81.15982955,1.658390221,-54.40836,0.547101474,0.024953593,0.045610538
RSM4306,H2O,66.612765,1.24E-05,-19.36187699,0.088764458,-16.6765,0.079559104,0.075181061,0.944971185
RSM4311,H2O,71.63052,1.21E-05,-18.7551462,0.095354497,-16.73526,0.078340281,0.075545485,0.964324917
RSM4322,H2O,16.344972,0.0502546,-54.11293612,8.490210021,-54.9038,1.116821968,0.05284429,0.047316664
RSM4327,H2O,45.6730035,0.00110211,-47.38748107,1.073145224,-32.34171,0.28394417,0.109357997,0.385139083
RSM4338,H2O,3.69506235,1.24E-05,-28.71984774,0.04945112,-28.38276,0.51976139,0.241666847,0.464957289
RSM4356,H2O,8.477958,0.0105172,-49.86382139,1.917838345,-46.74595,0.576908281,0.01479053,0.025637576
RSM4357,H2O,24.5655765,0.000154901,-34.90437984,0.240586023,-30.54004,0.129009691,0.09000783,0.697682705
RSM4362,H2O,47.6469165,0.554036,-60.50100454,2.768452267,-45.84068,0.31344678,0.049436648,0.157719431
RSM4364,H2O,17.1763065,1.01788,-68.78105452,8.323013465,-52.40715,0.626799685,0.005695106,0.009086007
RSM4370,H2O,56.486235,1.67E-05,-21.25785229,0.099519324,-18.46108,0.074105821,0.071696845,0.967492757
RSM4380,H2O,7.36707,7.97E-05,-39.79868207,0.061350988,-31.60766,0.082735088,0.083105633,1.004478681
RSM4385,H2O,13.786311,6.53E-05,-29.38703756,0.235545308,-30.27037,0.282467777,0.077227426,0.273402606
RSM4397,H2O,158.540745,5.02E-06,-12.17658286,0.066544957,-9.53023,0.037402283,0.03494101,0.934194588
RSM4412,H2O,21.930492,2.50E-05,-30.40724309,0.072795607,-23.33562,0.144493735,0.086388947,0.597873304
RSM4419,H2O,51.0416295,0.0453204,-58.83479154,0.925424559,-29.30155,0.091750111,0.064814833,0.706427838
RSM4456,H2O,16.641342,0.0796233,-65.59940158,3.62487337,-51.78345,0.249014887,0.017627472,0.070788826
RSM4457,H2O,24.382482,7.24E-05,-29.43063356,0.270280515,-29.59198,0.233359343,0.070326044,0.301363738
RSM4460,H2O,17.3844315,0.0145454,-53.64135078,1.398815419,-42.60206,0.358746685,0.076594474,0.213505733
RSM4464,H2O,32.617017,5.97E-05,-29.94716979,0.164545149,-27.14172,0.227252243,0.165066805,0.726359409
