MOF,Molecule,Uptake_sat [mol/kg],Henry [mol/kg/Pa],Heat_henry [kJ/mol],Uptake_des [mol/kg],Heat_des [kJ/mol],Uptake_CO2_bin [mol/kg],Uptake_CO2_ter [mol/kg],WRC [-]
str_m5_o18_o18_sra_sym.27,H2O,19.1109255,0.290463,-58.49979507,5.992474864,-48.76737,4.527882145,0.312055427,0.068918628
str_m5_o18_o18_sra_sym.38,H2O,22.1623155,2.17E-05,-23.05341526,0.089528672,-22.29746,3.079287936,2.916329686,0.947079243
str_m5_o18_o18_sra_sym.54,H2O,22.169142,2.16E-05,-23.07058655,0.09686234,-23.45284,3.06962356,2.840104899,0.925229053
str_m5_o18_o18_sra_sym.57,H2O,22.196559,2.18E-05,-23.00890081,0.104824451,-24.0366,3.102288984,2.935199399,0.946139903
str_m5_o18_o19_sra_sym.43,H2O,22.4959815,1.10E-05,-19.36706977,0.068756733,-20.77863,2.806363563,2.505417598,0.892763016
str_m5_o18_o19_sra_sym.88,H2O,32.489922,1.64E-05,-20.65714126,0.09823364,-21.21751,2.637218688,2.445065508,0.927137943
str_m5_o18_o22_sra_sym.67,H2O,22.5389385,1.32E-05,-21.29449014,0.07403506,-21.86129,2.574238716,2.315984096,0.899677284
str_m5_o18_o24_sra_sym.80,H2O,20.9622945,1.68E-05,-23.25970322,0.07666745,-22.23466,2.65371419,2.275351796,0.857421573
str_m5_o18_o29_sra_sym.17,H2O,6.053496,7.73E-06,-26.14482807,0.028621207,-25.37735,0.291958087,0.238162447,0.81574191
str_m5_o2_o17_sra_sym.25,H2O,21.328761,0.000500039,-41.23323735,0.699289016,-35.83725,2.296013649,0.163754224,0.071321102
str_m5_o2_o17_sra_sym.7,H2O,18.6426165,1.97E-05,-24.69701521,0.087808392,-25.36147,2.632522782,1.949256452,0.740451884
str_m5_o2_o19_sra_sym.116,H2O,25.872768,1.48E-05,-20.7337856,0.084709753,-21.83797,2.007727495,1.871213746,0.932005837
str_m5_o2_o19_sra_sym.12,H2O,25.81083,6.97E-06,-17.91364819,0.051093918,-19.35553,1.521359075,1.409219599,0.926289935
str_m5_o2_o19_sra_sym.141,H2O,20.210769,6.85E-06,-18.59795751,0.046356425,-20.21809,1.393150993,1.304273225,0.93620378
str_m5_o2_o19_sra_sym.53,H2O,20.2619955,6.87E-06,-18.59156037,0.041910534,-19.04221,1.402473345,1.280411608,0.912966804
str_m5_o2_o19_sra_sym.7,H2O,23.65521,8.84E-06,-19.8684802,0.056600254,-21.49815,1.551106941,1.468792914,0.946932075
str_m5_o2_o20_sra_sym.119,H2O,15.2117175,0.00199656,-46.7754836,0.749824931,-37.78701,2.096823276,0.256932478,0.12253416
str_m5_o2_o25_sra_sym.67,H2O,27.05292,4.01E-05,-25.30508375,0.161083405,-25.59497,2.571084516,1.275650938,0.496152861
str_m5_o25_o25_sra_sym.42,H2O,16.544883,9.65E-06,-21.89779033,0.046865961,-21.87018,1.430492941,1.358291922,0.949527176
str_m5_o4_o16_sra_sym.35,H2O,18.426666,1.90E-05,-24.15893,0.080430483,-24.10309,1.88719427,1.619487245,0.858145486
str_m5_o4_o16_sra_sym.5,H2O,21.595716,1.70E-05,-22.72962122,0.08937595,-22.92854,2.676533614,1.741929707,0.650815554
str_m5_o4_o16_sra_sym.60,H2O,20.4777795,1.99E-05,-23.92714137,0.095250424,-24.37398,2.885520232,2.332026959,0.808182501
str_m5_o4_o16_sra_sym.65,H2O,20.0741835,0.00513047,-48.01929505,5.464221494,-46.94202,3.120729413,0.030065731,0.0096342
str_m5_o4_o16_sra_sym.66,H2O,20.2425705,2.34E-05,-24.37217271,0.103684391,-25.77057,2.478892232,2.078834536,0.838614325
str_m5_o4_o18_sra_sym.107,H2O,19.41501,9.24E-05,-36.73625279,0.192844184,-32.17884,2.2855438,0.652621903,0.28554338
str_m5_o4_o24_sra_sym.100,H2O,14.3344845,8.55E-05,-33.1262875,0.286824848,-33.27161,0.904435778,0.320813287,0.354710965
str_m5_o4_o4_sra_sym.69,H2O,6.9019245,2.64E-06,-18.04055545,0.019066562,-19.04527,0.625289614,0.560019896,0.89561682
str_m5_o5_o16_sra_sym.88,H2O,18.7051095,1.48E-05,-22.49326631,0.073972121,-22.97529,2.60032489,2.347613219,0.902815347
str_m5_o5_o18_sra_sym.78,H2O,19.011081,4.63E-05,-28.35882384,0.145876128,-28.59995,1.984351735,1.72692497,0.870271606
str_m6_o42_o47_etb_sym.114,H2O,6.0205845,4.27E-06,-24.63255797,0.018682859,-23.41471,0.189152128,0.163571606,0.864762177
str_m6_o42_o49_etb_sym.13,H2O,6.8870505,2.56E-06,-20.7941373,0.014021209,-18.87475,0.209078305,0.19191015,0.917886483
str_m6_o43_o48_etb_sym.93,H2O,4.42290045,6.74E-06,-25.57314396,0.026781111,-26.46134,0.266743861,0.220824567,0.82785248
str_m6_o46_o55_etb_sym.130,H2O,3.77735775,1.26E-05,-28.15257666,0.038584394,-28.77205,0.29998838,0.178303919,0.59436942
str_m6_o46_o55_etb_sym.75,H2O,5.5642635,1.62E-05,-27.17885515,0.098266281,-32.20703,0.318888316,0.104929714,0.329048476
str_m6_o46_o56_etb_sym.177,H2O,7.2625635,1.62E-06,-16.56277389,0.01678405,-20.24949,0.32463631,0.307365873,0.946800664
str_m6_o46_o56_etb_sym.5,H2O,5.0681046,8.89E-06,-24.95171483,0.044753639,-26.93119,0.568481151,0.264978665,0.466116888
str_m6_o46_o56_etb_sym.58,H2O,3.1624899,6.17E-06,-24.35869257,0.032305177,-29.02185,0.378618917,0.127879029,0.337751294
str_m6_o46_o57_etb_sym.19,H2O,5.6850315,1.36E-05,-24.56103227,0.06412127,-26.7842,0.587023522,0.293856609,0.500587453
str_m6_o46_o57_etb_sym.22,H2O,5.23827315,2.95E-06,-19.93616638,0.018828224,-20.98364,0.602001442,0.578424917,0.96083643
str_m6_o46_o57_etb_sym.3,H2O,5.0879514,1.05E-05,-26.01930829,0.061239071,-28.84153,0.6581113,0.194773878,0.295958873
str_m6_o47_o49_etb_sym.75,H2O,2.99143335,2.42E-06,-22.63735252,0.011544595,-23.03495,0.210876523,0.176226163,0.835684126
str_m6_o47_o55_etb_sym.65,H2O,5.9132475,0.000325751,-46.69122396,0.647580258,-42.41929,0.328125862,0.042736539,0.130244349
str_m7_o10_o24_bcu_sym.128,H2O,19.896972,0.274895,-63.23337084,4.607938714,-48.0627,1.984077779,0.189416817,0.095468443
str_m7_o10_o24_bcu_sym.56,H2O,14.5204095,0.00113548,-47.82011588,0.585064989,-34.57785,1.845141143,0.258848734,0.140286685
SUKXUS01,H2O,123.85713,5.29E-06,-12.83820201,0.061889058,-9.74542,0.181284272,0.163628328,0.90260631
SUNJIV_clean,H2O,19.3449135,291682,-93.47953873,11.96248031,-55.89225,4.506630049,0.025325911,0.0056197
SUNJOB_clean,H2O,19.2086055,141222,-91.33255552,11.93644513,-53.22314,4.50164489,0.021090495,0.004685064
tfz-d+N329+N196_E12_charge,H2O,4.24523385,0.00077885,-47.95403097,0.342798036,-41.55682,1.672044256,0.979947766,0.586077649
tfz-d+N550+N63_E65_charge,H2O,2.54644545,0.000195383,-43.36086873,0.128554752,-37.00807,1.019099263,0.513625984,0.503999956
TOXNEB_clean,H2O,25.017624,0.000115718,-30.35643955,2.961440554,-42.06341,7.221925058,0.049151872,0.006805924
TUKCOT_clean,H2O,20.32632,1275.59,-78.40048334,15.58829682,-63.60848,7.316165486,0.008532538,0.001166258
UCUTIW_clean,H2O,26.780859,0.975743,-58.87570339,14.81136459,-54.92116,4.970776583,0.016676633,0.003354935
UFUMUD,H2O,7.472076,0.000333061,-39.31898923,0.477377013,-37.90669,1.599759297,0.227809796,0.142402546
UIO66-NH2,H2O,19.991988,1.39E-05,-22.80391016,0.07889024,-22.85964,1.245889479,0.699213943,0.561216669
UKUCAF_clean,H2O,19.8349785,9.62E-06,-17.87093027,0.084124088,-22.39461,2.825405458,2.496633119,0.883637112
UWOWAF_clean,H2O,20.8441905,570872,-97.32455851,9.241329909,-52.86039,4.613179589,0.030604552,0.006634156
v0_acs+N433+371,H2O,53.085972,138901,-92.69072433,18.13851693,-49.66326,2.425403671,0.007159302,0.002951798
v0_ant+N442+202,H2O,49.3683045,47691000000,-125.3301701,6.843633156,-40.9631,3.429063435,0.238875669,0.069662074
v0_bcg+N131+132,H2O,21.8546235,5106410,-101.2445098,11.33246228,-55.85663,3.591276385,0.019510536,0.005432758
v0_bcg+N131+136,H2O,25.4895405,2148360,-100.9663478,10.97120176,-48.80618,3.839497623,0.042586343,0.011091645
v0_bcg+N131+142,H2O,39.041364,115389,-90.76423943,3.282151158,-39.93595,1.535121705,0.119329832,0.077733141
v0_bcg+N131+156,H2O,39.666516,35905800000,-119.482261,28.09817972,-54.32825,4.067215627,0.002463145,0.00060561
v0_bcg+N131+170,H2O,20.4616845,34642.8,-89.22962577,7.235387056,-46.17445,2.492988843,0.051469549,0.02064572
v0_bcg+N131+288,H2O,42.202977,108973,-89.07186508,19.63530935,-46.41797,3.830097536,0.0138156,0.003607114
v0_bcg+N131+49,H2O,19.313445,7.47E+17,-168.6527073,15.09207418,-59.66219684,4.788955845,0.007769665,0.001622413
v0+bcg+N131+345,H2O,23.390697,7.43E+16,-158.2612426,18.17618786,-61.52982091,5.639290774,0.003552066,0.000629878
v0+bcg+N131+726,H2O,40.244493,239469,-92.52650674,4.529645781,-42.4205002,2.239856672,0.065667804,0.02931786
v0+bcg+N131+733,H2O,43.621779,20757.7,-85.7796335,12.59480571,-44.74569,3.047076508,0.016759368,0.005500147
v0+bcg+N131+823,H2O,39.6257235,240631,-91.74812234,6.003477714,-46.32662,2.596165919,0.073555912,0.028332516
v0+bcu+N131+1164,H2O,35.455176,33766100,-113.0170452,21.0972177,-54.56234,3.701609066,0.006229154,0.001682823
v0+bcu+N131+230,H2O,24.878985,1173260,-100.0983961,7.918845526,-48.80359,2.641665819,0.045977921,0.017404897
v0+bcu+N131+262,H2O,32.8041075,1104420,-96.58638526,9.167862009,-48.45977,3.218270364,0.029954685,0.009307697
v0+bcu+N131+319,H2O,24.3765435,6161250,-105.303244,9.956139488,-53.58617,1.695842832,0.004521489,0.002666219
v0+bcu+N131+466,H2O,35.442966,190463,-90.58960447,8.582681779,-47.91628,3.058469365,0.019415331,0.006348055
v0+bcu+N131+634,H2O,29.1538725,320435000,-113.6711455,18.95923763,-54.62499,3.743778828,0.004126834,0.001102318
v0+bcu+N131+644,H2O,29.2253565,8603430,-106.7841938,14.96288465,-53.78352,3.836885669,0.031946039,0.008326034
v0+bcu+N131+656,H2O,50.0388555,2590370,-95.97739577,3.109894893,-38.21985,1.223768859,0.079219581,0.064734105
v0+bcu+N131+742,H2O,29.742561,154346,-93.31939511,9.427798433,-46.74457,3.462828618,0.055873685,0.016135273
v0+crb+N520+1158,H2O,78.797235,60833.6,-78.43374954,1.264466563,-31.77088,0.909195007,0.320486578,0.352494873
v0+csq+N131+1257,H2O,69.32505,127934,-87.56855831,3.842820374,-36.87068,2.000602008,0.223204039,0.111568437
v0+csq+N131+186,H2O,48.175332,95153.1,-89.92070554,6.298286122,-39.52733,2.095135462,0.059876993,0.028579056
v0+csq+N131+306,H2O,36.3372375,29687.4,-87.95558122,4.19894928,-39.97627,2.078538584,0.076370562,0.036742432
v0+dia+N520+1783,H2O,227.672655,2406.31,-85.63534474,1.495924937,-27.4167,0.978726106,0.238199745,0.243377328
v0+dia+N520+459,H2O,121.393485,253779000,-109.2404706,2.497209023,-35.26936,0.816811265,0.122696443,0.150213945
v0+dmp+N32+664,H2O,19.901412,1501.34,-90.34752513,1.166859855,-39.96735,0.913942906,0.316920821,0.346762165
v0+dmp+N520+1132,H2O,179.827215,1672100000,-93.29983696,1.42973207,-31.93668,0.438638648,0.1318494,0.300587741
v0+dmp+N520+1157,H2O,55.529415,4637650,-104.5260718,2.597895257,-38.25053,1.51102926,0.187766621,0.124264054
v0+dmp+N520+1184,H2O,48.104181,45372800,-111.2847859,2.525890819,-44.37426,1.726248415,0.229141084,0.132739345
v0+dmp+N520+1193,H2O,62.65839,103281,-90.87384029,2.052939731,-49.72591,1.343904529,0.304090649,0.226273997
v0+dmp+N520+1220,H2O,62.33094,40435.5,-90.90198905,1.917263237,-35.31296,1.196604406,0.338426714,0.282822554
v0+dmp+N520+1237,H2O,36.8608245,3019110,-107.6350594,2.531023237,-41.66334,1.354328323,0.246693757,0.182152106
v0+dmp+N520+1242,H2O,70.94121,779734,-97.15270584,1.84663751,-43.27836,1.35915583,0.357916872,0.263337628
v0+dmp+N520+1278,H2O,99.977145,150576,-93.18824383,1.949702696,-36.76738,0.902703195,0.145042059,0.160675248
v0+dmp+N520+1455,H2O,98.736165,4664.48,-84.88358952,1.017792235,-36.82676,0.585618418,0.100063651,0.170868347
v0+dmp+N520+1482,H2O,77.33592,116509,-91.12570017,1.659516428,-30.1831,0.924657407,0.312760047,0.338244245
v0+dmp+N520+1514,H2O,41.869311,483633000,-111.8086637,2.139780143,-51.39726,1.718614624,0.361271067,0.210210632
v0+dmp+N520+1515,H2O,86.697105,12355600,-96.81122584,1.990976461,-44.81056,1.070518981,0.206986376,0.19335143
v0+dmp+N520+1769,H2O,87.499635,1435330,-98.84757098,1.545438507,-34.37463,1.000014294,0.25351228,0.253508656
v0+dmp+N520+190,H2O,46.6544655,533887,-101.317436,1.491939468,-38.14472,0.707995216,0.171712683,0.242533678
v0+dmp+N520+22,H2O,27.6394995,1.18E+11,-134.667332,18.09238127,-58.2053,2.236904038,0.006944744,0.003104623
v0+dmp+N520+353,H2O,52.407984,5700630,-103.5390678,2.031197655,-39.89141,1.262314361,0.21354183,0.169166918
v0+dmp+N520+357,H2O,12.6409575,1.34E+14,-153.9385991,9.294355064,-57.02885,3.104781802,0.001780719,0.000573541
v0+dmp+N520+565,H2O,64.71744,14029100,-106.576848,10.96676977,-45.08443,1.437806052,0.024998484,0.017386548
v0+dmp+N520+774,H2O,119.36829,1.75E+11,-118.7247058,4.641231259,-36.31951,1.042681151,0.088327222,0.084711632
v0+dmp+N520+809,H2O,82.37532,63829200,-104.561204,2.533880165,-40.45157,1.013967797,0.184874071,0.182327359
v0+dmp+N520+82,H2O,70.224705,222.846,-77.17069755,0.608364984,-31.39901,0.628358909,0.223176201,0.355173131
v0+dmp+N520+823,H2O,43.5880905,133847,-95.32387324,2.28174728,-43.56229,1.567205228,0.259431817,0.165537871
v0+dmp+N520+835,H2O,73.71954,136464,-94.93304975,1.851786013,-42.49742,1.27143623,0.328225416,0.258153266
v0+dmp+N520+976,H2O,63.0036,1.23E+11,-100.6243875,1.852802375,-44.91163,1.047665808,0.176093013,0.168081282
v0+dmp+N520+995,H2O,21.695838,214420000,-115.0596313,1.881092944,-39.56178,1.899111916,0.452636806,0.238341302
v0+eta+N245+345,H2O,354.90363,46952800000,-119.5225657,8.310785154,-39.13804,0.967198002,0.199993491,0.206776162
v0+hex+N131+1910,H2O,81.61608,92674.7,-88.48576069,4.794393095,-43.41763,1.797146794,0.152068476,0.084616614
v0+hex+N131+1956,H2O,45.790164,434820,-96.15492267,5.405890469,-42.33272,1.909002673,0.077982156,0.040849684
v0+hex+N131+281,H2O,7.994997,405998,-98.22158395,4.296793458,-52.29799,2.451788488,0.016931105,0.006905614
v0+hex+N131+654,H2O,18.328542,225473,-94.51566721,8.756975997,-51.19462,4.109776784,0.033177365,0.00807279
v0+hex+N131+853,H2O,22.819269,193133,-100.6841316,5.204298042,-48.72205,2.1917102,0.042416645,0.019353218
v0+hex+N131+935,H2O,72.42084,320557,-87.39939144,6.455206614,-42.19388,1.442912783,0.131842466,0.091372443
v0+lcy+N442+173,H2O,65.815785,2.89E+12,-139.1788447,3.801541244,-40.17167,1.358865751,0.299216438,0.220195731
v0+lcy+N442+22,H2O,28.8007815,4.94E+16,-165.4065452,22.17813307,-58.57609,3.387604431,0.059952942,0.01769774
v0+lon+N520+419,H2O,131.934045,81386400000,-125.0001583,5.833519476,-42.83656,1.101510401,0.082858603,0.075222715
v0+qtz+N520+1111,H2O,299.738295,1862.98,-80.55628104,1.052607593,-20.68405,0.63596965,0.136025836,0.213887308
v0+qtz+N520+364,H2O,89.72241,105638,-87.11614273,0.82406232,-32.04329,0.614897083,0.179029961,0.291154351
v0+qtz+N520+68,H2O,52.1596215,239031000,-109.097278,16.05855822,-49.16355,0.897636156,0.010577197,0.01178339
v0+reo+N131+1008,H2O,88.87437,20111800,-103.4585717,9.071003269,-44.84459,1.985704251,0.047056951,0.023697865
v0+reo+N131+1229,H2O,70.36956,251577,-94.77687658,4.634176711,-39.35677,1.701447587,0.155838101,0.091591479
v0+reo+N131+2364,H2O,149.312205,116073,-93.01860167,3.251402604,-40.61358,1.099921501,0.182055973,0.165517241
v0+reo+N131+664,H2O,18.5659155,9939240,-97.84304223,5.869368223,-50.79818554,1.795029948,0.074702769,0.041616447
v0+reo+N131+720,H2O,40.674951,207795000,-112.8010908,19.96110884,-52.32276,2.741640574,0.0053392,0.001947447
v0+reo+N131+774,H2O,76.010025,744334000,-112.785963,10.87390765,-43.97214,2.169726437,0.031045528,0.014308499
v0+reo+N131+957,H2O,16.202337,252678,-96.04803084,3.106663084,-44.42934,1.267839603,0.015104273,0.011913395
v0+reo+N131+960,H2O,53.807139,10704000,-101.6797788,6.059456349,-43.55833,2.127291814,0.076314953,0.035874229
v0+rob+N173+3,H2O,15.5803485,18202700,-113.0225399,7.933889183,-53.12716,1.926305849,0.007810278,0.004054537
v0+sab+N268+299,H2O,67.98084,151.9,-72.51087412,1.1575393,-37.57314,0.667017097,0.328528425,0.492533739
v0+scu+N131+247,H2O,14.066475,17998100000,-127.2426963,9.385589513,-58.42319,3.840587789,0.023097631,0.006014088
v0+scu+N131+255,H2O,18.327876,250629000,-119.3439053,9.510025958,-52.04287,3.289897397,0.114374589,0.034765397
v0+scu+N131+296,H2O,37.4311425,1154560,-97.76645772,7.5666529,-46.20357,2.186567807,0.030308807,0.013861362
v0+sod+N520+348,H2O,152.548965,93929700000,-127.9211627,5.599140732,-43.94724,1.015562992,0.13882,0.136692653
v0+sod+N520+834,H2O,61.47402,42405.5,-89.2372813,0.940975178,-36.61267,0.43664178,0.094673702,0.216822361
v0+sra+N520+3,H2O,70.85352,246091000,-108.2480233,4.312367878,-44.28419,0.813148011,0.062737447,0.077153785
v0+tfz-d+N131+1081,H2O,19.0401075,6988.33,-86.07267787,7.130254,-50.44986,3.158018179,0.054962423,0.017404087
v0+tfz-d+N131+1187,H2O,20.5821195,2626840,-99.68916986,3.79470574,-43.53129,2.892094203,0.226837386,0.078433609
v0+tfz-d+N131+169,H2O,8.7562905,127765000,-116.3323059,6.249805817,-57.67927,3.017320667,0.045866408,0.015201039
v0+tfz-d+N131+266,H2O,14.983224,32330700,-116.4768077,9.470663747,-54.25069,3.105684283,0.026964651,0.008682354
v0+tfz-d+N131+38,H2O,8.267391,1128480000,-120.9612143,4.214003578,-54.71148,2.276843324,0.06079949,0.026703414
v0+tfz-d+N131+397,H2O,12.9398805,1135390,-105.5784554,6.929334378,-54.65114,2.581594047,0.029084161,0.01126597
v0+tfz-d+N131+494,H2O,20.499147,572325,-97.34557972,9.948832282,-51.27426,5.567454572,0.030552085,0.005487622
v0+tfz-d+N131+528,H2O,12.3482505,7733.45,-87.78020221,2.99241954,-46.54417,1.781301656,0.159486775,0.089533839
v0+tfz-d+N131+627,H2O,16.049823,2335.03,-84.77904534,7.001169704,-56.06168,3.365222389,0.126904112,0.037710468
v0+unc+N520+10,H2O,90.956175,150359000,-109.0658992,8.155112052,-43.21715,1.38530877,0.053090749,0.038324127
v0+unc+N520+1601,H2O,159.705135,748268,-91.47534459,1.069662335,-24.67976,0.817417191,0.193184771,0.236335586
v0+utk+N245+1349,H2O,91.583325,228784000,-111.6547532,4.164901774,-44.42119,1.462578859,0.150985772,0.103232569
v0+utp+N51+750,H2O,46.8254055,7396410000,-119.6786805,4.088063385,-40.94875,1.909138154,0.103671496,0.054302773
VEJYIT,H2O,30.871986,1.03E-05,-18.96032031,0.081533387,-20.97925,0.834570086,0.746871712,0.894917905
VEJZIU,H2O,44.768742,4.54E-06,-16.42722778,0.040466535,-14.56227,0.183751583,0.164520582,0.895342396
VIQQUJ_clean,H2O,18.1664265,0.450015,-59.08485875,7.745151814,-48.59664,4.406281909,0.156050603,0.035415483
VIYMAT_clean,H2O,17.5560375,110054,-99.07738027,13.20320031,-56.0372,4.845670947,0.015792541,0.003259103
VUQKAU_clean,H2O,25.718034,1203330,-98.50828118,11.18408756,-48.63404,5.959978796,0.083389945,0.013991651
VUQKAU01_clean,H2O,23.516016,1134260,-105.2782029,9.916580162,-53.29136,5.892983556,0.124786105,0.02117537
VUQKAU02_clean,H2O,24.2674305,495849,-99.7308555,10.37135912,-51.30707,5.883270964,0.098970562,0.01682237
WIZMAV,H2O,51.9743625,8.49E-06,-18.55303418,0.064667213,-15.74711,0.385735499,0.345553241,0.895829506
WOBQEL_clean,H2O,21.8873685,10815.1,-92.77344729,4.766165695,-50.14034,5.195210056,0.26783617,0.051554445
WOJZOM_clean,H2O,22.240737,30863400,-106.2802933,16.43955662,-56.31009,6.185292968,0.044095153,0.007129032
WURKEB_clean,H2O,29.4277095,2845.69,-84.53994163,18.13124826,-52.15029,4.972079377,0.011450224,0.002302904
XEBHOC,H2O,96.912435,1.26E-05,-19.78194696,0.087607642,-14.73936,0.22668203,0.205647413,0.907206509
XINWUO_clean,H2O,27.018177,5.56215,-60.98875843,19.90949551,-57.46544,5.590830498,0.002252935,0.00040297
XUKHUI_clean,H2O,17.6038785,1082.68,-77.38304884,10.58357668,-57.67103,5.264475042,0.011537058,0.002191493
XUPSAE,H2O,25.793847,2.76E-05,-22.7798645,0.131837876,-25.02619341,1.263432484,0.143069572,0.113238795
YIYHAQ_clean,H2O,20.7179835,7319.58,-83.80201584,6.85880614,-47.54317,5.148816663,0.460903912,0.089516474
YUCZOM_clean,H2O,24.2951805,0.439094,-58.33316812,17.75403794,-56.74905,6.003070615,0.011692634,0.001947775
ZEDZAL01_clean,H2O,26.3958555,3296850,-104.5442645,3.934189846,-45.01307,4.221417993,0.224866931,0.053268104
Zeolite_13X,H2O,16.7901375,0.865502,-60.46064309,10.87369337,-59.78418,3.112029809,0.000741521,0.000238276
ZnTBAPy4,H2O,18.1592115,0.000767682,-40.84553539,0.70244895,-35.23469,2.86508988,0.780319816,0.272354393
ZOMNUM_clean,H2O,22.6241865,523567,-102.6740696,13.05675762,-53.34646,6.387058971,0.028392141,0.00444526
